0-27 x 0-1 = 0-27, 0-27 x 0-2 = 1-3, 0-27 x 0-3 = 1-30, 0-27 x 0-4 = 2-6, 0-27 x 0-5 = 2-33, 0-27 x 0-6 = 3-9, 0-27 x 0-7 = 3-36, 0-27 x 0-8 = 4-12, 0-27 x 0-9 = 4-39, 0-27 x 0-10 = 5-15, 0-27 x 0-11 = 5-42, 0-27 x 0-12 = 6-18, 0-27 x 0-13 = 6-45, 0-27 x 0-14 = 7-21, 0-27 x 0-15 = 7-48, 0-27 x 0-16 = 8-24, 0-27 x 0-17 = 9-0, 0-27 x 0-18 = 9-27, 0-27 x 0-19 = 10-3, 0-27 x 0-20 = 10-30, 0-27 x 0-21 = 11-6, 0-27 x 0-22 = 11-33, 0-27 x 0-23 = 12-9, 0-27 x 0-24 = 12-36, 0-27 x 0-25 = 13-12, 0-27 x 0-26 = 13-39, 0-27 x 0-27 = 14-15, 0-27 x 0-28 = 14-42, 0-27 x 0-29 = 15-18, 0-27 x 0-30 = 15-45, 0-27 x 0-31 = 16-21, 0-27 x 0-32 = 16-48, 0-27 x 0-33 = 17-24, 0-27 x 0-34 = 18-0, 0-27 x 0-35 = 18-27, 0-27 x 0-36 = 19-3, 0-27 x 0-37 = 19-30, 0-27 x 0-38 = 20-6, 0-27 x 0-39 = 20-33, 0-27 x 0-40 = 21-9, 0-27 x 0-41 = 21-36, 0-27 x 0-42 = 22-12, 0-27 x 0-43 = 22-39, 0-27 x 0-44 = 23-15, 0-27 x 0-45 = 23-42, 0-27 x 0-46 = 24-18, 0-27 x 0-47 = 24-45, 0-27 x 0-48 = 25-21, 0-27 x 0-49 = 25-48, 0-27 x 0-50 = 26-24, 
0-28 x 0-1 = 0-28, 0-28 x 0-2 = 1-5, 0-28 x 0-3 = 1-33, 0-28 x 0-4 = 2-10, 0-28 x 0-5 = 2-38, 0-28 x 0-6 = 3-15, 0-28 x 0-7 = 3-43, 0-28 x 0-8 = 4-20, 0-28 x 0-9 = 4-48, 0-28 x 0-10 = 5-25, 0-28 x 0-11 = 6-2, 0-28 x 0-12 = 6-30, 0-28 x 0-13 = 7-7, 0-28 x 0-14 = 7-35, 0-28 x 0-15 = 8-12, 0-28 x 0-16 = 8-40, 0-28 x 0-17 = 9-17, 0-28 x 0-18 = 9-45, 0-28 x 0-19 = 10-22, 0-28 x 0-20 = 10-50, 0-28 x 0-21 = 11-27, 0-28 x 0-22 = 12-4, 0-28 x 0-23 = 12-32, 0-28 x 0-24 = 13-9, 0-28 x 0-25 = 13-37, 0-28 x 0-26 = 14-14, 0-28 x 0-27 = 14-42, 0-28 x 0-28 = 15-19, 0-28 x 0-29 = 15-47, 0-28 x 0-30 = 16-24, 0-28 x 0-31 = 17-1, 0-28 x 0-32 = 17-29, 0-28 x 0-33 = 18-6, 0-28 x 0-34 = 18-34, 0-28 x 0-35 = 19-11, 0-28 x 0-36 = 19-39, 0-28 x 0-37 = 20-16, 0-28 x 0-38 = 20-44, 0-28 x 0-39 = 21-21, 0-28 x 0-40 = 21-49, 0-28 x 0-41 = 22-26, 0-28 x 0-42 = 23-3, 0-28 x 0-43 = 23-31, 0-28 x 0-44 = 24-8, 0-28 x 0-45 = 24-36, 0-28 x 0-46 = 25-13, 0-28 x 0-47 = 25-41, 0-28 x 0-48 = 26-18, 0-28 x 0-49 = 26-46, 0-28 x 0-50 = 27-23, 
0-29 x 0-1 = 0-29, 0-29 x 0-2 = 1-7, 0-29 x 0-3 = 1-36, 0-29 x 0-4 = 2-14, 0-29 x 0-5 = 2-43, 0-29 x 0-6 = 3-21, 0-29 x 0-7 = 3-50, 0-29 x 0-8 = 4-28, 0-29 x 0-9 = 5-6, 0-29 x 0-10 = 5-35, 0-29 x 0-11 = 6-13, 0-29 x 0-12 = 6-42, 0-29 x 0-13 = 7-20, 0-29 x 0-14 = 7-49, 0-29 x 0-15 = 8-27, 0-29 x 0-16 = 9-5, 0-29 x 0-17 = 9-34, 0-29 x 0-18 = 10-12, 0-29 x 0-19 = 10-41, 0-29 x 0-20 = 11-19, 0-29 x 0-21 = 11-48, 0-29 x 0-22 = 12-26, 0-29 x 0-23 = 13-4, 0-29 x 0-24 = 13-33, 0-29 x 0-25 = 14-11, 0-29 x 0-26 = 14-40, 0-29 x 0-27 = 15-18, 0-29 x 0-28 = 15-47, 0-29 x 0-29 = 16-25, 0-29 x 0-30 = 17-3, 0-29 x 0-31 = 17-32, 0-29 x 0-32 = 18-10, 0-29 x 0-33 = 18-39, 0-29 x 0-34 = 19-17, 0-29 x 0-35 = 19-46, 0-29 x 0-36 = 20-24, 0-29 x 0-37 = 21-2, 0-29 x 0-38 = 21-31, 0-29 x 0-39 = 22-9, 0-29 x 0-40 = 22-38, 0-29 x 0-41 = 23-16, 0-29 x 0-42 = 23-45, 0-29 x 0-43 = 24-23, 0-29 x 0-44 = 25-1, 0-29 x 0-45 = 25-30, 0-29 x 0-46 = 26-8, 0-29 x 0-47 = 26-37, 0-29 x 0-48 = 27-15, 0-29 x 0-49 = 27-44, 0-29 x 0-50 = 28-22, 
0-30 x 0-1 = 0-30, 0-30 x 0-2 = 1-9, 0-30 x 0-3 = 1-39, 0-30 x 0-4 = 2-18, 0-30 x 0-5 = 2-48, 0-30 x 0-6 = 3-27, 0-30 x 0-7 = 4-6, 0-30 x 0-8 = 4-36, 0-30 x 0-9 = 5-15, 0-30 x 0-10 = 5-45, 0-30 x 0-11 = 6-24, 0-30 x 0-12 = 7-3, 0-30 x 0-13 = 7-33, 0-30 x 0-14 = 8-12, 0-30 x 0-15 = 8-42, 0-30 x 0-16 = 9-21, 0-30 x 0-17 = 10-0, 0-30 x 0-18 = 10-30, 0-30 x 0-19 = 11-9, 0-30 x 0-20 = 11-39, 0-30 x 0-21 = 12-18, 0-30 x 0-22 = 12-48, 0-30 x 0-23 = 13-27, 0-30 x 0-24 = 14-6, 0-30 x 0-25 = 14-36, 0-30 x 0-26 = 15-15, 0-30 x 0-27 = 15-45, 0-30 x 0-28 = 16-24, 0-30 x 0-29 = 17-3, 0-30 x 0-30 = 17-33, 0-30 x 0-31 = 18-12, 0-30 x 0-32 = 18-42, 0-30 x 0-33 = 19-21, 0-30 x 0-34 = 20-0, 0-30 x 0-35 = 20-30, 0-30 x 0-36 = 21-9, 0-30 x 0-37 = 21-39, 0-30 x 0-38 = 22-18, 0-30 x 0-39 = 22-48, 0-30 x 0-40 = 23-27, 0-30 x 0-41 = 24-6, 0-30 x 0-42 = 24-36, 0-30 x 0-43 = 25-15, 0-30 x 0-44 = 25-45, 0-30 x 0-45 = 26-24, 0-30 x 0-46 = 27-3, 0-30 x 0-47 = 27-33, 0-30 x 0-48 = 28-12, 0-30 x 0-49 = 28-42, 0-30 x 0-50 = 29-21, 
0-31 x 0-1 = 0-31, 0-31 x 0-2 = 1-11, 0-31 x 0-3 = 1-42, 0-31 x 0-4 = 2-22, 0-31 x 0-5 = 3-2, 0-31 x 0-6 = 3-33, 0-31 x 0-7 = 4-13, 0-31 x 0-8 = 4-44, 0-31 x 0-9 = 5-24, 0-31 x 0-10 = 6-4, 0-31 x 0-11 = 6-35, 0-31 x 0-12 = 7-15, 0-31 x 0-13 = 7-46, 0-31 x 0-14 = 8-26, 0-31 x 0-15 = 9-6, 0-31 x 0-16 = 9-37, 0-31 x 0-17 = 10-17, 0-31 x 0-18 = 10-48, 0-31 x 0-19 = 11-28, 0-31 x 0-20 = 12-8, 0-31 x 0-21 = 12-39, 0-31 x 0-22 = 13-19, 0-31 x 0-23 = 13-50, 0-31 x 0-24 = 14-30, 0-31 x 0-25 = 15-10, 0-31 x 0-26 = 15-41, 0-31 x 0-27 = 16-21, 0-31 x 0-28 = 17-1, 0-31 x 0-29 = 17-32, 0-31 x 0-30 = 18-12, 0-31 x 0-31 = 18-43, 0-31 x 0-32 = 19-23, 0-31 x 0-33 = 20-3, 0-31 x 0-34 = 20-34, 0-31 x 0-35 = 21-14, 0-31 x 0-36 = 21-45, 0-31 x 0-37 = 22-25, 0-31 x 0-38 = 23-5, 0-31 x 0-39 = 23-36, 0-31 x 0-40 = 24-16, 0-31 x 0-41 = 24-47, 0-31 x 0-42 = 25-27, 0-31 x 0-43 = 26-7, 0-31 x 0-44 = 26-38, 0-31 x 0-45 = 27-18, 0-31 x 0-46 = 27-49, 0-31 x 0-47 = 28-29, 0-31 x 0-48 = 29-9, 0-31 x 0-49 = 29-40, 0-31 x 0-50 = 30-20, 
0-32 x 0-1 = 0-32, 0-32 x 0-2 = 1-13, 0-32 x 0-3 = 1-45, 0-32 x 0-4 = 2-26, 0-32 x 0-5 = 3-7, 0-32 x 0-6 = 3-39, 0-32 x 0-7 = 4-20, 0-32 x 0-8 = 5-1, 0-32 x 0-9 = 5-33, 0-32 x 0-10 = 6-14, 0-32 x 0-11 = 6-46, 0-32 x 0-12 = 7-27, 0-32 x 0-13 = 8-8, 0-32 x 0-14 = 8-40, 0-32 x 0-15 = 9-21, 0-32 x 0-16 = 10-2, 0-32 x 0-17 = 10-34, 0-32 x 0-18 = 11-15, 0-32 x 0-19 = 11-47, 0-32 x 0-20 = 12-28, 0-32 x 0-21 = 13-9, 0-32 x 0-22 = 13-41, 0-32 x 0-23 = 14-22, 0-32 x 0-24 = 15-3, 0-32 x 0-25 = 15-35, 0-32 x 0-26 = 16-16, 0-32 x 0-27 = 16-48, 0-32 x 0-28 = 17-29, 0-32 x 0-29 = 18-10, 0-32 x 0-30 = 18-42, 0-32 x 0-31 = 19-23, 0-32 x 0-32 = 20-4, 0-32 x 0-33 = 20-36, 0-32 x 0-34 = 21-17, 0-32 x 0-35 = 21-49, 0-32 x 0-36 = 22-30, 0-32 x 0-37 = 23-11, 0-32 x 0-38 = 23-43, 0-32 x 0-39 = 24-24, 0-32 x 0-40 = 25-5, 0-32 x 0-41 = 25-37, 0-32 x 0-42 = 26-18, 0-32 x 0-43 = 26-50, 0-32 x 0-44 = 27-31, 0-32 x 0-45 = 28-12, 0-32 x 0-46 = 28-44, 0-32 x 0-47 = 29-25, 0-32 x 0-48 = 30-6, 0-32 x 0-49 = 30-38, 0-32 x 0-50 = 31-19, 
0-33 x 0-1 = 0-33, 0-33 x 0-2 = 1-15, 0-33 x 0-3 = 1-48, 0-33 x 0-4 = 2-30, 0-33 x 0-5 = 3-12, 0-33 x 0-6 = 3-45, 0-33 x 0-7 = 4-27, 0-33 x 0-8 = 5-9, 0-33 x 0-9 = 5-42, 0-33 x 0-10 = 6-24, 0-33 x 0-11 = 7-6, 0-33 x 0-12 = 7-39, 0-33 x 0-13 = 8-21, 0-33 x 0-14 = 9-3, 0-33 x 0-15 = 9-36, 0-33 x 0-16 = 10-18, 0-33 x 0-17 = 11-0, 0-33 x 0-18 = 11-33, 0-33 x 0-19 = 12-15, 0-33 x 0-20 = 12-48, 0-33 x 0-21 = 13-30, 0-33 x 0-22 = 14-12, 0-33 x 0-23 = 14-45, 0-33 x 0-24 = 15-27, 0-33 x 0-25 = 16-9, 0-33 x 0-26 = 16-42, 0-33 x 0-27 = 17-24, 0-33 x 0-28 = 18-6, 0-33 x 0-29 = 18-39, 0-33 x 0-30 = 19-21, 0-33 x 0-31 = 20-3, 0-33 x 0-32 = 20-36, 0-33 x 0-33 = 21-18, 0-33 x 0-34 = 22-0, 0-33 x 0-35 = 22-33, 0-33 x 0-36 = 23-15, 0-33 x 0-37 = 23-48, 0-33 x 0-38 = 24-30, 0-33 x 0-39 = 25-12, 0-33 x 0-40 = 25-45, 0-33 x 0-41 = 26-27, 0-33 x 0-42 = 27-9, 0-33 x 0-43 = 27-42, 0-33 x 0-44 = 28-24, 0-33 x 0-45 = 29-6, 0-33 x 0-46 = 29-39, 0-33 x 0-47 = 30-21, 0-33 x 0-48 = 31-3, 0-33 x 0-49 = 31-36, 0-33 x 0-50 = 32-18, 
0-34 x 0-1 = 0-34, 0-34 x 0-2 = 1-17, 0-34 x 0-3 = 2-0, 0-34 x 0-4 = 2-34, 0-34 x 0-5 = 3-17, 0-34 x 0-6 = 4-0, 0-34 x 0-7 = 4-34, 0-34 x 0-8 = 5-17, 0-34 x 0-9 = 6-0, 0-34 x 0-10 = 6-34, 0-34 x 0-11 = 7-17, 0-34 x 0-12 = 8-0, 0-34 x 0-13 = 8-34, 0-34 x 0-14 = 9-17, 0-34 x 0-15 = 10-0, 0-34 x 0-16 = 10-34, 0-34 x 0-17 = 11-17, 0-34 x 0-18 = 12-0, 0-34 x 0-19 = 12-34, 0-34 x 0-20 = 13-17, 0-34 x 0-21 = 14-0, 0-34 x 0-22 = 14-34, 0-34 x 0-23 = 15-17, 0-34 x 0-24 = 16-0, 0-34 x 0-25 = 16-34, 0-34 x 0-26 = 17-17, 0-34 x 0-27 = 18-0, 0-34 x 0-28 = 18-34, 0-34 x 0-29 = 19-17, 0-34 x 0-30 = 20-0, 0-34 x 0-31 = 20-34, 0-34 x 0-32 = 21-17, 0-34 x 0-33 = 22-0, 0-34 x 0-34 = 22-34, 0-34 x 0-35 = 23-17, 0-34 x 0-36 = 24-0, 0-34 x 0-37 = 24-34, 0-34 x 0-38 = 25-17, 0-34 x 0-39 = 26-0, 0-34 x 0-40 = 26-34, 0-34 x 0-41 = 27-17, 0-34 x 0-42 = 28-0, 0-34 x 0-43 = 28-34, 0-34 x 0-44 = 29-17, 0-34 x 0-45 = 30-0, 0-34 x 0-46 = 30-34, 0-34 x 0-47 = 31-17, 0-34 x 0-48 = 32-0, 0-34 x 0-49 = 32-34, 0-34 x 0-50 = 33-17, 
0-35 x 0-1 = 0-35, 0-35 x 0-2 = 1-19, 0-35 x 0-3 = 2-3, 0-35 x 0-4 = 2-38, 0-35 x 0-5 = 3-22, 0-35 x 0-6 = 4-6, 0-35 x 0-7 = 4-41, 0-35 x 0-8 = 5-25, 0-35 x 0-9 = 6-9, 0-35 x 0-10 = 6-44, 0-35 x 0-11 = 7-28, 0-35 x 0-12 = 8-12, 0-35 x 0-13 = 8-47, 0-35 x 0-14 = 9-31, 0-35 x 0-15 = 10-15, 0-35 x 0-16 = 10-50, 0-35 x 0-17 = 11-34, 0-35 x 0-18 = 12-18, 0-35 x 0-19 = 13-2, 0-35 x 0-20 = 13-37, 0-35 x 0-21 = 14-21, 0-35 x 0-22 = 15-5, 0-35 x 0-23 = 15-40, 0-35 x 0-24 = 16-24, 0-35 x 0-25 = 17-8, 0-35 x 0-26 = 17-43, 0-35 x 0-27 = 18-27, 0-35 x 0-28 = 19-11, 0-35 x 0-29 = 19-46, 0-35 x 0-30 = 20-30, 0-35 x 0-31 = 21-14, 0-35 x 0-32 = 21-49, 0-35 x 0-33 = 22-33, 0-35 x 0-34 = 23-17, 0-35 x 0-35 = 24-1, 0-35 x 0-36 = 24-36, 0-35 x 0-37 = 25-20, 0-35 x 0-38 = 26-4, 0-35 x 0-39 = 26-39, 0-35 x 0-40 = 27-23, 0-35 x 0-41 = 28-7, 0-35 x 0-42 = 28-42, 0-35 x 0-43 = 29-26, 0-35 x 0-44 = 30-10, 0-35 x 0-45 = 30-45, 0-35 x 0-46 = 31-29, 0-35 x 0-47 = 32-13, 0-35 x 0-48 = 32-48, 0-35 x 0-49 = 33-32, 0-35 x 0-50 = 34-16, 
0-36 x 0-1 = 0-36, 0-36 x 0-2 = 1-21, 0-36 x 0-3 = 2-6, 0-36 x 0-4 = 2-42, 0-36 x 0-5 = 3-27, 0-36 x 0-6 = 4-12, 0-36 x 0-7 = 4-48, 0-36 x 0-8 = 5-33, 0-36 x 0-9 = 6-18, 0-36 x 0-10 = 7-3, 0-36 x 0-11 = 7-39, 0-36 x 0-12 = 8-24, 0-36 x 0-13 = 9-9, 0-36 x 0-14 = 9-45, 0-36 x 0-15 = 10-30, 0-36 x 0-16 = 11-15, 0-36 x 0-17 = 12-0, 0-36 x 0-18 = 12-36, 0-36 x 0-19 = 13-21, 0-36 x 0-20 = 14-6, 0-36 x 0-21 = 14-42, 0-36 x 0-22 = 15-27, 0-36 x 0-23 = 16-12, 0-36 x 0-24 = 16-48, 0-36 x 0-25 = 17-33, 0-36 x 0-26 = 18-18, 0-36 x 0-27 = 19-3, 0-36 x 0-28 = 19-39, 0-36 x 0-29 = 20-24, 0-36 x 0-30 = 21-9, 0-36 x 0-31 = 21-45, 0-36 x 0-32 = 22-30, 0-36 x 0-33 = 23-15, 0-36 x 0-34 = 24-0, 0-36 x 0-35 = 24-36, 0-36 x 0-36 = 25-21, 0-36 x 0-37 = 26-6, 0-36 x 0-38 = 26-42, 0-36 x 0-39 = 27-27, 0-36 x 0-40 = 28-12, 0-36 x 0-41 = 28-48, 0-36 x 0-42 = 29-33, 0-36 x 0-43 = 30-18, 0-36 x 0-44 = 31-3, 0-36 x 0-45 = 31-39, 0-36 x 0-46 = 32-24, 0-36 x 0-47 = 33-9, 0-36 x 0-48 = 33-45, 0-36 x 0-49 = 34-30, 0-36 x 0-50 = 35-15, 
0-37 x 0-1 = 0-37, 0-37 x 0-2 = 1-23, 0-37 x 0-3 = 2-9, 0-37 x 0-4 = 2-46, 0-37 x 0-5 = 3-32, 0-37 x 0-6 = 4-18, 0-37 x 0-7 = 5-4, 0-37 x 0-8 = 5-41, 0-37 x 0-9 = 6-27, 0-37 x 0-10 = 7-13, 0-37 x 0-11 = 7-50, 0-37 x 0-12 = 8-36, 0-37 x 0-13 = 9-22, 0-37 x 0-14 = 10-8, 0-37 x 0-15 = 10-45, 0-37 x 0-16 = 11-31, 0-37 x 0-17 = 12-17, 0-37 x 0-18 = 13-3, 0-37 x 0-19 = 13-40, 0-37 x 0-20 = 14-26, 0-37 x 0-21 = 15-12, 0-37 x 0-22 = 15-49, 0-37 x 0-23 = 16-35, 0-37 x 0-24 = 17-21, 0-37 x 0-25 = 18-7, 0-37 x 0-26 = 18-44, 0-37 x 0-27 = 19-30, 0-37 x 0-28 = 20-16, 0-37 x 0-29 = 21-2, 0-37 x 0-30 = 21-39, 0-37 x 0-31 = 22-25, 0-37 x 0-32 = 23-11, 0-37 x 0-33 = 23-48, 0-37 x 0-34 = 24-34, 0-37 x 0-35 = 25-20, 0-37 x 0-36 = 26-6, 0-37 x 0-37 = 26-43, 0-37 x 0-38 = 27-29, 0-37 x 0-39 = 28-15, 0-37 x 0-40 = 29-1, 0-37 x 0-41 = 29-38, 0-37 x 0-42 = 30-24, 0-37 x 0-43 = 31-10, 0-37 x 0-44 = 31-47, 0-37 x 0-45 = 32-33, 0-37 x 0-46 = 33-19, 0-37 x 0-47 = 34-5, 0-37 x 0-48 = 34-42, 0-37 x 0-49 = 35-28, 0-37 x 0-50 = 36-14, 
0-38 x 0-1 = 0-38, 0-38 x 0-2 = 1-25, 0-38 x 0-3 = 2-12, 0-38 x 0-4 = 2-50, 0-38 x 0-5 = 3-37, 0-38 x 0-6 = 4-24, 0-38 x 0-7 = 5-11, 0-38 x 0-8 = 5-49, 0-38 x 0-9 = 6-36, 0-38 x 0-10 = 7-23, 0-38 x 0-11 = 8-10, 0-38 x 0-12 = 8-48, 0-38 x 0-13 = 9-35, 0-38 x 0-14 = 10-22, 0-38 x 0-15 = 11-9, 0-38 x 0-16 = 11-47, 0-38 x 0-17 = 12-34, 0-38 x 0-18 = 13-21, 0-38 x 0-19 = 14-8, 0-38 x 0-20 = 14-46, 0-38 x 0-21 = 15-33, 0-38 x 0-22 = 16-20, 0-38 x 0-23 = 17-7, 0-38 x 0-24 = 17-45, 0-38 x 0-25 = 18-32, 0-38 x 0-26 = 19-19, 0-38 x 0-27 = 20-6, 0-38 x 0-28 = 20-44, 0-38 x 0-29 = 21-31, 0-38 x 0-30 = 22-18, 0-38 x 0-31 = 23-5, 0-38 x 0-32 = 23-43, 0-38 x 0-33 = 24-30, 0-38 x 0-34 = 25-17, 0-38 x 0-35 = 26-4, 0-38 x 0-36 = 26-42, 0-38 x 0-37 = 27-29, 0-38 x 0-38 = 28-16, 0-38 x 0-39 = 29-3, 0-38 x 0-40 = 29-41, 0-38 x 0-41 = 30-28, 0-38 x 0-42 = 31-15, 0-38 x 0-43 = 32-2, 0-38 x 0-44 = 32-40, 0-38 x 0-45 = 33-27, 0-38 x 0-46 = 34-14, 0-38 x 0-47 = 35-1, 0-38 x 0-48 = 35-39, 0-38 x 0-49 = 36-26, 0-38 x 0-50 = 37-13, 
0-39 x 0-1 = 0-39, 0-39 x 0-2 = 1-27, 0-39 x 0-3 = 2-15, 0-39 x 0-4 = 3-3, 0-39 x 0-5 = 3-42, 0-39 x 0-6 = 4-30, 0-39 x 0-7 = 5-18, 0-39 x 0-8 = 6-6, 0-39 x 0-9 = 6-45, 0-39 x 0-10 = 7-33, 0-39 x 0-11 = 8-21, 0-39 x 0-12 = 9-9, 0-39 x 0-13 = 9-48, 0-39 x 0-14 = 10-36, 0-39 x 0-15 = 11-24, 0-39 x 0-16 = 12-12, 0-39 x 0-17 = 13-0, 0-39 x 0-18 = 13-39, 0-39 x 0-19 = 14-27, 0-39 x 0-20 = 15-15, 0-39 x 0-21 = 16-3, 0-39 x 0-22 = 16-42, 0-39 x 0-23 = 17-30, 0-39 x 0-24 = 18-18, 0-39 x 0-25 = 19-6, 0-39 x 0-26 = 19-45, 0-39 x 0-27 = 20-33, 0-39 x 0-28 = 21-21, 0-39 x 0-29 = 22-9, 0-39 x 0-30 = 22-48, 0-39 x 0-31 = 23-36, 0-39 x 0-32 = 24-24, 0-39 x 0-33 = 25-12, 0-39 x 0-34 = 26-0, 0-39 x 0-35 = 26-39, 0-39 x 0-36 = 27-27, 0-39 x 0-37 = 28-15, 0-39 x 0-38 = 29-3, 0-39 x 0-39 = 29-42, 0-39 x 0-40 = 30-30, 0-39 x 0-41 = 31-18, 0-39 x 0-42 = 32-6, 0-39 x 0-43 = 32-45, 0-39 x 0-44 = 33-33, 0-39 x 0-45 = 34-21, 0-39 x 0-46 = 35-9, 0-39 x 0-47 = 35-48, 0-39 x 0-48 = 36-36, 0-39 x 0-49 = 37-24, 0-39 x 0-50 = 38-12, 
0-40 x 0-1 = 0-40, 0-40 x 0-2 = 1-29, 0-40 x 0-3 = 2-18, 0-40 x 0-4 = 3-7, 0-40 x 0-5 = 3-47, 0-40 x 0-6 = 4-36, 0-40 x 0-7 = 5-25, 0-40 x 0-8 = 6-14, 0-40 x 0-9 = 7-3, 0-40 x 0-10 = 7-43, 0-40 x 0-11 = 8-32, 0-40 x 0-12 = 9-21, 0-40 x 0-13 = 10-10, 0-40 x 0-14 = 10-50, 0-40 x 0-15 = 11-39, 0-40 x 0-16 = 12-28, 0-40 x 0-17 = 13-17, 0-40 x 0-18 = 14-6, 0-40 x 0-19 = 14-46, 0-40 x 0-20 = 15-35, 0-40 x 0-21 = 16-24, 0-40 x 0-22 = 17-13, 0-40 x 0-23 = 18-2, 0-40 x 0-24 = 18-42, 0-40 x 0-25 = 19-31, 0-40 x 0-26 = 20-20, 0-40 x 0-27 = 21-9, 0-40 x 0-28 = 21-49, 0-40 x 0-29 = 22-38, 0-40 x 0-30 = 23-27, 0-40 x 0-31 = 24-16, 0-40 x 0-32 = 25-5, 0-40 x 0-33 = 25-45, 0-40 x 0-34 = 26-34, 0-40 x 0-35 = 27-23, 0-40 x 0-36 = 28-12, 0-40 x 0-37 = 29-1, 0-40 x 0-38 = 29-41, 0-40 x 0-39 = 30-30, 0-40 x 0-40 = 31-19, 0-40 x 0-41 = 32-8, 0-40 x 0-42 = 32-48, 0-40 x 0-43 = 33-37, 0-40 x 0-44 = 34-26, 0-40 x 0-45 = 35-15, 0-40 x 0-46 = 36-4, 0-40 x 0-47 = 36-44, 0-40 x 0-48 = 37-33, 0-40 x 0-49 = 38-22, 0-40 x 0-50 = 39-11, 
0-41 x 0-1 = 0-41, 0-41 x 0-2 = 1-31, 0-41 x 0-3 = 2-21, 0-41 x 0-4 = 3-11, 0-41 x 0-5 = 4-1, 0-41 x 0-6 = 4-42, 0-41 x 0-7 = 5-32, 0-41 x 0-8 = 6-22, 0-41 x 0-9 = 7-12, 0-41 x 0-10 = 8-2, 0-41 x 0-11 = 8-43, 0-41 x 0-12 = 9-33, 0-41 x 0-13 = 10-23, 0-41 x 0-14 = 11-13, 0-41 x 0-15 = 12-3, 0-41 x 0-16 = 12-44, 0-41 x 0-17 = 13-34, 0-41 x 0-18 = 14-24, 0-41 x 0-19 = 15-14, 0-41 x 0-20 = 16-4, 0-41 x 0-21 = 16-45, 0-41 x 0-22 = 17-35, 0-41 x 0-23 = 18-25, 0-41 x 0-24 = 19-15, 0-41 x 0-25 = 20-5, 0-41 x 0-26 = 20-46, 0-41 x 0-27 = 21-36, 0-41 x 0-28 = 22-26, 0-41 x 0-29 = 23-16, 0-41 x 0-30 = 24-6, 0-41 x 0-31 = 24-47, 0-41 x 0-32 = 25-37, 0-41 x 0-33 = 26-27, 0-41 x 0-34 = 27-17, 0-41 x 0-35 = 28-7, 0-41 x 0-36 = 28-48, 0-41 x 0-37 = 29-38, 0-41 x 0-38 = 30-28, 0-41 x 0-39 = 31-18, 0-41 x 0-40 = 32-8, 0-41 x 0-41 = 32-49, 0-41 x 0-42 = 33-39, 0-41 x 0-43 = 34-29, 0-41 x 0-44 = 35-19, 0-41 x 0-45 = 36-9, 0-41 x 0-46 = 36-50, 0-41 x 0-47 = 37-40, 0-41 x 0-48 = 38-30, 0-41 x 0-49 = 39-20, 0-41 x 0-50 = 40-10, 
0-42 x 0-1 = 0-42, 0-42 x 0-2 = 1-33, 0-42 x 0-3 = 2-24, 0-42 x 0-4 = 3-15, 0-42 x 0-5 = 4-6, 0-42 x 0-6 = 4-48, 0-42 x 0-7 = 5-39, 0-42 x 0-8 = 6-30, 0-42 x 0-9 = 7-21, 0-42 x 0-10 = 8-12, 0-42 x 0-11 = 9-3, 0-42 x 0-12 = 9-45, 0-42 x 0-13 = 10-36, 0-42 x 0-14 = 11-27, 0-42 x 0-15 = 12-18, 0-42 x 0-16 = 13-9, 0-42 x 0-17 = 14-0, 0-42 x 0-18 = 14-42, 0-42 x 0-19 = 15-33, 0-42 x 0-20 = 16-24, 0-42 x 0-21 = 17-15, 0-42 x 0-22 = 18-6, 0-42 x 0-23 = 18-48, 0-42 x 0-24 = 19-39, 0-42 x 0-25 = 20-30, 0-42 x 0-26 = 21-21, 0-42 x 0-27 = 22-12, 0-42 x 0-28 = 23-3, 0-42 x 0-29 = 23-45, 0-42 x 0-30 = 24-36, 0-42 x 0-31 = 25-27, 0-42 x 0-32 = 26-18, 0-42 x 0-33 = 27-9, 0-42 x 0-34 = 28-0, 0-42 x 0-35 = 28-42, 0-42 x 0-36 = 29-33, 0-42 x 0-37 = 30-24, 0-42 x 0-38 = 31-15, 0-42 x 0-39 = 32-6, 0-42 x 0-40 = 32-48, 0-42 x 0-41 = 33-39, 0-42 x 0-42 = 34-30, 0-42 x 0-43 = 35-21, 0-42 x 0-44 = 36-12, 0-42 x 0-45 = 37-3, 0-42 x 0-46 = 37-45, 0-42 x 0-47 = 38-36, 0-42 x 0-48 = 39-27, 0-42 x 0-49 = 40-18, 0-42 x 0-50 = 41-9, 
