0-22 x 0-1 = 0-22, 0-22 x 0-2 = 0-44, 0-22 x 0-3 = 0-66, 0-22 x 0-4 = 1-16, 0-22 x 0-5 = 1-38, 0-22 x 0-6 = 1-60, 0-22 x 0-7 = 2-10, 0-22 x 0-8 = 2-32, 0-22 x 0-9 = 2-54, 0-22 x 0-10 = 3-4, 0-22 x 0-11 = 3-26, 0-22 x 0-12 = 3-48, 0-22 x 0-13 = 3-70, 0-22 x 0-14 = 4-20, 0-22 x 0-15 = 4-42, 0-22 x 0-16 = 4-64, 0-22 x 0-17 = 5-14, 0-22 x 0-18 = 5-36, 0-22 x 0-19 = 5-58, 0-22 x 0-20 = 6-8, 0-22 x 0-21 = 6-30, 0-22 x 0-22 = 6-52, 0-22 x 0-23 = 7-2, 0-22 x 0-24 = 7-24, 0-22 x 0-25 = 7-46, 0-22 x 0-26 = 7-68, 0-22 x 0-27 = 8-18, 0-22 x 0-28 = 8-40, 0-22 x 0-29 = 8-62, 0-22 x 0-30 = 9-12, 0-22 x 0-31 = 9-34, 0-22 x 0-32 = 9-56, 0-22 x 0-33 = 10-6, 0-22 x 0-34 = 10-28, 0-22 x 0-35 = 10-50, 0-22 x 0-36 = 11-0, 0-22 x 0-37 = 11-22, 0-22 x 0-38 = 11-44, 0-22 x 0-39 = 11-66, 0-22 x 0-40 = 12-16, 0-22 x 0-41 = 12-38, 0-22 x 0-42 = 12-60, 0-22 x 0-43 = 13-10, 0-22 x 0-44 = 13-32, 0-22 x 0-45 = 13-54, 0-22 x 0-46 = 14-4, 0-22 x 0-47 = 14-26, 0-22 x 0-48 = 14-48, 0-22 x 0-49 = 14-70, 0-22 x 0-50 = 15-20, 0-22 x 0-51 = 15-42, 0-22 x 0-52 = 15-64, 0-22 x 0-53 = 16-14, 0-22 x 0-54 = 16-36, 0-22 x 0-55 = 16-58, 0-22 x 0-56 = 17-8, 0-22 x 0-57 = 17-30, 0-22 x 0-58 = 17-52, 0-22 x 0-59 = 18-2, 0-22 x 0-60 = 18-24, 0-22 x 0-61 = 18-46, 0-22 x 0-62 = 18-68, 0-22 x 0-63 = 19-18, 0-22 x 0-64 = 19-40, 0-22 x 0-65 = 19-62, 0-22 x 0-66 = 20-12, 0-22 x 0-67 = 20-34, 0-22 x 0-68 = 20-56, 0-22 x 0-69 = 21-6, 0-22 x 0-70 = 21-28, 0-22 x 0-71 = 21-50, 
0-23 x 0-1 = 0-23, 0-23 x 0-2 = 0-46, 0-23 x 0-3 = 0-69, 0-23 x 0-4 = 1-20, 0-23 x 0-5 = 1-43, 0-23 x 0-6 = 1-66, 0-23 x 0-7 = 2-17, 0-23 x 0-8 = 2-40, 0-23 x 0-9 = 2-63, 0-23 x 0-10 = 3-14, 0-23 x 0-11 = 3-37, 0-23 x 0-12 = 3-60, 0-23 x 0-13 = 4-11, 0-23 x 0-14 = 4-34, 0-23 x 0-15 = 4-57, 0-23 x 0-16 = 5-8, 0-23 x 0-17 = 5-31, 0-23 x 0-18 = 5-54, 0-23 x 0-19 = 6-5, 0-23 x 0-20 = 6-28, 0-23 x 0-21 = 6-51, 0-23 x 0-22 = 7-2, 0-23 x 0-23 = 7-25, 0-23 x 0-24 = 7-48, 0-23 x 0-25 = 7-71, 0-23 x 0-26 = 8-22, 0-23 x 0-27 = 8-45, 0-23 x 0-28 = 8-68, 0-23 x 0-29 = 9-19, 0-23 x 0-30 = 9-42, 0-23 x 0-31 = 9-65, 0-23 x 0-32 = 10-16, 0-23 x 0-33 = 10-39, 0-23 x 0-34 = 10-62, 0-23 x 0-35 = 11-13, 0-23 x 0-36 = 11-36, 0-23 x 0-37 = 11-59, 0-23 x 0-38 = 12-10, 0-23 x 0-39 = 12-33, 0-23 x 0-40 = 12-56, 0-23 x 0-41 = 13-7, 0-23 x 0-42 = 13-30, 0-23 x 0-43 = 13-53, 0-23 x 0-44 = 14-4, 0-23 x 0-45 = 14-27, 0-23 x 0-46 = 14-50, 0-23 x 0-47 = 15-1, 0-23 x 0-48 = 15-24, 0-23 x 0-49 = 15-47, 0-23 x 0-50 = 15-70, 0-23 x 0-51 = 16-21, 0-23 x 0-52 = 16-44, 0-23 x 0-53 = 16-67, 0-23 x 0-54 = 17-18, 0-23 x 0-55 = 17-41, 0-23 x 0-56 = 17-64, 0-23 x 0-57 = 18-15, 0-23 x 0-58 = 18-38, 0-23 x 0-59 = 18-61, 0-23 x 0-60 = 19-12, 0-23 x 0-61 = 19-35, 0-23 x 0-62 = 19-58, 0-23 x 0-63 = 20-9, 0-23 x 0-64 = 20-32, 0-23 x 0-65 = 20-55, 0-23 x 0-66 = 21-6, 0-23 x 0-67 = 21-29, 0-23 x 0-68 = 21-52, 0-23 x 0-69 = 22-3, 0-23 x 0-70 = 22-26, 0-23 x 0-71 = 22-49, 
0-24 x 0-1 = 0-24, 0-24 x 0-2 = 0-48, 0-24 x 0-3 = 1-0, 0-24 x 0-4 = 1-24, 0-24 x 0-5 = 1-48, 0-24 x 0-6 = 2-0, 0-24 x 0-7 = 2-24, 0-24 x 0-8 = 2-48, 0-24 x 0-9 = 3-0, 0-24 x 0-10 = 3-24, 0-24 x 0-11 = 3-48, 0-24 x 0-12 = 4-0, 0-24 x 0-13 = 4-24, 0-24 x 0-14 = 4-48, 0-24 x 0-15 = 5-0, 0-24 x 0-16 = 5-24, 0-24 x 0-17 = 5-48, 0-24 x 0-18 = 6-0, 0-24 x 0-19 = 6-24, 0-24 x 0-20 = 6-48, 0-24 x 0-21 = 7-0, 0-24 x 0-22 = 7-24, 0-24 x 0-23 = 7-48, 0-24 x 0-24 = 8-0, 0-24 x 0-25 = 8-24, 0-24 x 0-26 = 8-48, 0-24 x 0-27 = 9-0, 0-24 x 0-28 = 9-24, 0-24 x 0-29 = 9-48, 0-24 x 0-30 = 10-0, 0-24 x 0-31 = 10-24, 0-24 x 0-32 = 10-48, 0-24 x 0-33 = 11-0, 0-24 x 0-34 = 11-24, 0-24 x 0-35 = 11-48, 0-24 x 0-36 = 12-0, 0-24 x 0-37 = 12-24, 0-24 x 0-38 = 12-48, 0-24 x 0-39 = 13-0, 0-24 x 0-40 = 13-24, 0-24 x 0-41 = 13-48, 0-24 x 0-42 = 14-0, 0-24 x 0-43 = 14-24, 0-24 x 0-44 = 14-48, 0-24 x 0-45 = 15-0, 0-24 x 0-46 = 15-24, 0-24 x 0-47 = 15-48, 0-24 x 0-48 = 16-0, 0-24 x 0-49 = 16-24, 0-24 x 0-50 = 16-48, 0-24 x 0-51 = 17-0, 0-24 x 0-52 = 17-24, 0-24 x 0-53 = 17-48, 0-24 x 0-54 = 18-0, 0-24 x 0-55 = 18-24, 0-24 x 0-56 = 18-48, 0-24 x 0-57 = 19-0, 0-24 x 0-58 = 19-24, 0-24 x 0-59 = 19-48, 0-24 x 0-60 = 20-0, 0-24 x 0-61 = 20-24, 0-24 x 0-62 = 20-48, 0-24 x 0-63 = 21-0, 0-24 x 0-64 = 21-24, 0-24 x 0-65 = 21-48, 0-24 x 0-66 = 22-0, 0-24 x 0-67 = 22-24, 0-24 x 0-68 = 22-48, 0-24 x 0-69 = 23-0, 0-24 x 0-70 = 23-24, 0-24 x 0-71 = 23-48, 
0-25 x 0-1 = 0-25, 0-25 x 0-2 = 0-50, 0-25 x 0-3 = 1-3, 0-25 x 0-4 = 1-28, 0-25 x 0-5 = 1-53, 0-25 x 0-6 = 2-6, 0-25 x 0-7 = 2-31, 0-25 x 0-8 = 2-56, 0-25 x 0-9 = 3-9, 0-25 x 0-10 = 3-34, 0-25 x 0-11 = 3-59, 0-25 x 0-12 = 4-12, 0-25 x 0-13 = 4-37, 0-25 x 0-14 = 4-62, 0-25 x 0-15 = 5-15, 0-25 x 0-16 = 5-40, 0-25 x 0-17 = 5-65, 0-25 x 0-18 = 6-18, 0-25 x 0-19 = 6-43, 0-25 x 0-20 = 6-68, 0-25 x 0-21 = 7-21, 0-25 x 0-22 = 7-46, 0-25 x 0-23 = 7-71, 0-25 x 0-24 = 8-24, 0-25 x 0-25 = 8-49, 0-25 x 0-26 = 9-2, 0-25 x 0-27 = 9-27, 0-25 x 0-28 = 9-52, 0-25 x 0-29 = 10-5, 0-25 x 0-30 = 10-30, 0-25 x 0-31 = 10-55, 0-25 x 0-32 = 11-8, 0-25 x 0-33 = 11-33, 0-25 x 0-34 = 11-58, 0-25 x 0-35 = 12-11, 0-25 x 0-36 = 12-36, 0-25 x 0-37 = 12-61, 0-25 x 0-38 = 13-14, 0-25 x 0-39 = 13-39, 0-25 x 0-40 = 13-64, 0-25 x 0-41 = 14-17, 0-25 x 0-42 = 14-42, 0-25 x 0-43 = 14-67, 0-25 x 0-44 = 15-20, 0-25 x 0-45 = 15-45, 0-25 x 0-46 = 15-70, 0-25 x 0-47 = 16-23, 0-25 x 0-48 = 16-48, 0-25 x 0-49 = 17-1, 0-25 x 0-50 = 17-26, 0-25 x 0-51 = 17-51, 0-25 x 0-52 = 18-4, 0-25 x 0-53 = 18-29, 0-25 x 0-54 = 18-54, 0-25 x 0-55 = 19-7, 0-25 x 0-56 = 19-32, 0-25 x 0-57 = 19-57, 0-25 x 0-58 = 20-10, 0-25 x 0-59 = 20-35, 0-25 x 0-60 = 20-60, 0-25 x 0-61 = 21-13, 0-25 x 0-62 = 21-38, 0-25 x 0-63 = 21-63, 0-25 x 0-64 = 22-16, 0-25 x 0-65 = 22-41, 0-25 x 0-66 = 22-66, 0-25 x 0-67 = 23-19, 0-25 x 0-68 = 23-44, 0-25 x 0-69 = 23-69, 0-25 x 0-70 = 24-22, 0-25 x 0-71 = 24-47, 
0-26 x 0-1 = 0-26, 0-26 x 0-2 = 0-52, 0-26 x 0-3 = 1-6, 0-26 x 0-4 = 1-32, 0-26 x 0-5 = 1-58, 0-26 x 0-6 = 2-12, 0-26 x 0-7 = 2-38, 0-26 x 0-8 = 2-64, 0-26 x 0-9 = 3-18, 0-26 x 0-10 = 3-44, 0-26 x 0-11 = 3-70, 0-26 x 0-12 = 4-24, 0-26 x 0-13 = 4-50, 0-26 x 0-14 = 5-4, 0-26 x 0-15 = 5-30, 0-26 x 0-16 = 5-56, 0-26 x 0-17 = 6-10, 0-26 x 0-18 = 6-36, 0-26 x 0-19 = 6-62, 0-26 x 0-20 = 7-16, 0-26 x 0-21 = 7-42, 0-26 x 0-22 = 7-68, 0-26 x 0-23 = 8-22, 0-26 x 0-24 = 8-48, 0-26 x 0-25 = 9-2, 0-26 x 0-26 = 9-28, 0-26 x 0-27 = 9-54, 0-26 x 0-28 = 10-8, 0-26 x 0-29 = 10-34, 0-26 x 0-30 = 10-60, 0-26 x 0-31 = 11-14, 0-26 x 0-32 = 11-40, 0-26 x 0-33 = 11-66, 0-26 x 0-34 = 12-20, 0-26 x 0-35 = 12-46, 0-26 x 0-36 = 13-0, 0-26 x 0-37 = 13-26, 0-26 x 0-38 = 13-52, 0-26 x 0-39 = 14-6, 0-26 x 0-40 = 14-32, 0-26 x 0-41 = 14-58, 0-26 x 0-42 = 15-12, 0-26 x 0-43 = 15-38, 0-26 x 0-44 = 15-64, 0-26 x 0-45 = 16-18, 0-26 x 0-46 = 16-44, 0-26 x 0-47 = 16-70, 0-26 x 0-48 = 17-24, 0-26 x 0-49 = 17-50, 0-26 x 0-50 = 18-4, 0-26 x 0-51 = 18-30, 0-26 x 0-52 = 18-56, 0-26 x 0-53 = 19-10, 0-26 x 0-54 = 19-36, 0-26 x 0-55 = 19-62, 0-26 x 0-56 = 20-16, 0-26 x 0-57 = 20-42, 0-26 x 0-58 = 20-68, 0-26 x 0-59 = 21-22, 0-26 x 0-60 = 21-48, 0-26 x 0-61 = 22-2, 0-26 x 0-62 = 22-28, 0-26 x 0-63 = 22-54, 0-26 x 0-64 = 23-8, 0-26 x 0-65 = 23-34, 0-26 x 0-66 = 23-60, 0-26 x 0-67 = 24-14, 0-26 x 0-68 = 24-40, 0-26 x 0-69 = 24-66, 0-26 x 0-70 = 25-20, 0-26 x 0-71 = 25-46, 
0-27 x 0-1 = 0-27, 0-27 x 0-2 = 0-54, 0-27 x 0-3 = 1-9, 0-27 x 0-4 = 1-36, 0-27 x 0-5 = 1-63, 0-27 x 0-6 = 2-18, 0-27 x 0-7 = 2-45, 0-27 x 0-8 = 3-0, 0-27 x 0-9 = 3-27, 0-27 x 0-10 = 3-54, 0-27 x 0-11 = 4-9, 0-27 x 0-12 = 4-36, 0-27 x 0-13 = 4-63, 0-27 x 0-14 = 5-18, 0-27 x 0-15 = 5-45, 0-27 x 0-16 = 6-0, 0-27 x 0-17 = 6-27, 0-27 x 0-18 = 6-54, 0-27 x 0-19 = 7-9, 0-27 x 0-20 = 7-36, 0-27 x 0-21 = 7-63, 0-27 x 0-22 = 8-18, 0-27 x 0-23 = 8-45, 0-27 x 0-24 = 9-0, 0-27 x 0-25 = 9-27, 0-27 x 0-26 = 9-54, 0-27 x 0-27 = 10-9, 0-27 x 0-28 = 10-36, 0-27 x 0-29 = 10-63, 0-27 x 0-30 = 11-18, 0-27 x 0-31 = 11-45, 0-27 x 0-32 = 12-0, 0-27 x 0-33 = 12-27, 0-27 x 0-34 = 12-54, 0-27 x 0-35 = 13-9, 0-27 x 0-36 = 13-36, 0-27 x 0-37 = 13-63, 0-27 x 0-38 = 14-18, 0-27 x 0-39 = 14-45, 0-27 x 0-40 = 15-0, 0-27 x 0-41 = 15-27, 0-27 x 0-42 = 15-54, 0-27 x 0-43 = 16-9, 0-27 x 0-44 = 16-36, 0-27 x 0-45 = 16-63, 0-27 x 0-46 = 17-18, 0-27 x 0-47 = 17-45, 0-27 x 0-48 = 18-0, 0-27 x 0-49 = 18-27, 0-27 x 0-50 = 18-54, 0-27 x 0-51 = 19-9, 0-27 x 0-52 = 19-36, 0-27 x 0-53 = 19-63, 0-27 x 0-54 = 20-18, 0-27 x 0-55 = 20-45, 0-27 x 0-56 = 21-0, 0-27 x 0-57 = 21-27, 0-27 x 0-58 = 21-54, 0-27 x 0-59 = 22-9, 0-27 x 0-60 = 22-36, 0-27 x 0-61 = 22-63, 0-27 x 0-62 = 23-18, 0-27 x 0-63 = 23-45, 0-27 x 0-64 = 24-0, 0-27 x 0-65 = 24-27, 0-27 x 0-66 = 24-54, 0-27 x 0-67 = 25-9, 0-27 x 0-68 = 25-36, 0-27 x 0-69 = 25-63, 0-27 x 0-70 = 26-18, 0-27 x 0-71 = 26-45, 
0-28 x 0-1 = 0-28, 0-28 x 0-2 = 0-56, 0-28 x 0-3 = 1-12, 0-28 x 0-4 = 1-40, 0-28 x 0-5 = 1-68, 0-28 x 0-6 = 2-24, 0-28 x 0-7 = 2-52, 0-28 x 0-8 = 3-8, 0-28 x 0-9 = 3-36, 0-28 x 0-10 = 3-64, 0-28 x 0-11 = 4-20, 0-28 x 0-12 = 4-48, 0-28 x 0-13 = 5-4, 0-28 x 0-14 = 5-32, 0-28 x 0-15 = 5-60, 0-28 x 0-16 = 6-16, 0-28 x 0-17 = 6-44, 0-28 x 0-18 = 7-0, 0-28 x 0-19 = 7-28, 0-28 x 0-20 = 7-56, 0-28 x 0-21 = 8-12, 0-28 x 0-22 = 8-40, 0-28 x 0-23 = 8-68, 0-28 x 0-24 = 9-24, 0-28 x 0-25 = 9-52, 0-28 x 0-26 = 10-8, 0-28 x 0-27 = 10-36, 0-28 x 0-28 = 10-64, 0-28 x 0-29 = 11-20, 0-28 x 0-30 = 11-48, 0-28 x 0-31 = 12-4, 0-28 x 0-32 = 12-32, 0-28 x 0-33 = 12-60, 0-28 x 0-34 = 13-16, 0-28 x 0-35 = 13-44, 0-28 x 0-36 = 14-0, 0-28 x 0-37 = 14-28, 0-28 x 0-38 = 14-56, 0-28 x 0-39 = 15-12, 0-28 x 0-40 = 15-40, 0-28 x 0-41 = 15-68, 0-28 x 0-42 = 16-24, 0-28 x 0-43 = 16-52, 0-28 x 0-44 = 17-8, 0-28 x 0-45 = 17-36, 0-28 x 0-46 = 17-64, 0-28 x 0-47 = 18-20, 0-28 x 0-48 = 18-48, 0-28 x 0-49 = 19-4, 0-28 x 0-50 = 19-32, 0-28 x 0-51 = 19-60, 0-28 x 0-52 = 20-16, 0-28 x 0-53 = 20-44, 0-28 x 0-54 = 21-0, 0-28 x 0-55 = 21-28, 0-28 x 0-56 = 21-56, 0-28 x 0-57 = 22-12, 0-28 x 0-58 = 22-40, 0-28 x 0-59 = 22-68, 0-28 x 0-60 = 23-24, 0-28 x 0-61 = 23-52, 0-28 x 0-62 = 24-8, 0-28 x 0-63 = 24-36, 0-28 x 0-64 = 24-64, 0-28 x 0-65 = 25-20, 0-28 x 0-66 = 25-48, 0-28 x 0-67 = 26-4, 0-28 x 0-68 = 26-32, 0-28 x 0-69 = 26-60, 0-28 x 0-70 = 27-16, 0-28 x 0-71 = 27-44, 
0-29 x 0-1 = 0-29, 0-29 x 0-2 = 0-58, 0-29 x 0-3 = 1-15, 0-29 x 0-4 = 1-44, 0-29 x 0-5 = 2-1, 0-29 x 0-6 = 2-30, 0-29 x 0-7 = 2-59, 0-29 x 0-8 = 3-16, 0-29 x 0-9 = 3-45, 0-29 x 0-10 = 4-2, 0-29 x 0-11 = 4-31, 0-29 x 0-12 = 4-60, 0-29 x 0-13 = 5-17, 0-29 x 0-14 = 5-46, 0-29 x 0-15 = 6-3, 0-29 x 0-16 = 6-32, 0-29 x 0-17 = 6-61, 0-29 x 0-18 = 7-18, 0-29 x 0-19 = 7-47, 0-29 x 0-20 = 8-4, 0-29 x 0-21 = 8-33, 0-29 x 0-22 = 8-62, 0-29 x 0-23 = 9-19, 0-29 x 0-24 = 9-48, 0-29 x 0-25 = 10-5, 0-29 x 0-26 = 10-34, 0-29 x 0-27 = 10-63, 0-29 x 0-28 = 11-20, 0-29 x 0-29 = 11-49, 0-29 x 0-30 = 12-6, 0-29 x 0-31 = 12-35, 0-29 x 0-32 = 12-64, 0-29 x 0-33 = 13-21, 0-29 x 0-34 = 13-50, 0-29 x 0-35 = 14-7, 0-29 x 0-36 = 14-36, 0-29 x 0-37 = 14-65, 0-29 x 0-38 = 15-22, 0-29 x 0-39 = 15-51, 0-29 x 0-40 = 16-8, 0-29 x 0-41 = 16-37, 0-29 x 0-42 = 16-66, 0-29 x 0-43 = 17-23, 0-29 x 0-44 = 17-52, 0-29 x 0-45 = 18-9, 0-29 x 0-46 = 18-38, 0-29 x 0-47 = 18-67, 0-29 x 0-48 = 19-24, 0-29 x 0-49 = 19-53, 0-29 x 0-50 = 20-10, 0-29 x 0-51 = 20-39, 0-29 x 0-52 = 20-68, 0-29 x 0-53 = 21-25, 0-29 x 0-54 = 21-54, 0-29 x 0-55 = 22-11, 0-29 x 0-56 = 22-40, 0-29 x 0-57 = 22-69, 0-29 x 0-58 = 23-26, 0-29 x 0-59 = 23-55, 0-29 x 0-60 = 24-12, 0-29 x 0-61 = 24-41, 0-29 x 0-62 = 24-70, 0-29 x 0-63 = 25-27, 0-29 x 0-64 = 25-56, 0-29 x 0-65 = 26-13, 0-29 x 0-66 = 26-42, 0-29 x 0-67 = 26-71, 0-29 x 0-68 = 27-28, 0-29 x 0-69 = 27-57, 0-29 x 0-70 = 28-14, 0-29 x 0-71 = 28-43, 
0-30 x 0-1 = 0-30, 0-30 x 0-2 = 0-60, 0-30 x 0-3 = 1-18, 0-30 x 0-4 = 1-48, 0-30 x 0-5 = 2-6, 0-30 x 0-6 = 2-36, 0-30 x 0-7 = 2-66, 0-30 x 0-8 = 3-24, 0-30 x 0-9 = 3-54, 0-30 x 0-10 = 4-12, 0-30 x 0-11 = 4-42, 0-30 x 0-12 = 5-0, 0-30 x 0-13 = 5-30, 0-30 x 0-14 = 5-60, 0-30 x 0-15 = 6-18, 0-30 x 0-16 = 6-48, 0-30 x 0-17 = 7-6, 0-30 x 0-18 = 7-36, 0-30 x 0-19 = 7-66, 0-30 x 0-20 = 8-24, 0-30 x 0-21 = 8-54, 0-30 x 0-22 = 9-12, 0-30 x 0-23 = 9-42, 0-30 x 0-24 = 10-0, 0-30 x 0-25 = 10-30, 0-30 x 0-26 = 10-60, 0-30 x 0-27 = 11-18, 0-30 x 0-28 = 11-48, 0-30 x 0-29 = 12-6, 0-30 x 0-30 = 12-36, 0-30 x 0-31 = 12-66, 0-30 x 0-32 = 13-24, 0-30 x 0-33 = 13-54, 0-30 x 0-34 = 14-12, 0-30 x 0-35 = 14-42, 0-30 x 0-36 = 15-0, 0-30 x 0-37 = 15-30, 0-30 x 0-38 = 15-60, 0-30 x 0-39 = 16-18, 0-30 x 0-40 = 16-48, 0-30 x 0-41 = 17-6, 0-30 x 0-42 = 17-36, 0-30 x 0-43 = 17-66, 0-30 x 0-44 = 18-24, 0-30 x 0-45 = 18-54, 0-30 x 0-46 = 19-12, 0-30 x 0-47 = 19-42, 0-30 x 0-48 = 20-0, 0-30 x 0-49 = 20-30, 0-30 x 0-50 = 20-60, 0-30 x 0-51 = 21-18, 0-30 x 0-52 = 21-48, 0-30 x 0-53 = 22-6, 0-30 x 0-54 = 22-36, 0-30 x 0-55 = 22-66, 0-30 x 0-56 = 23-24, 0-30 x 0-57 = 23-54, 0-30 x 0-58 = 24-12, 0-30 x 0-59 = 24-42, 0-30 x 0-60 = 25-0, 0-30 x 0-61 = 25-30, 0-30 x 0-62 = 25-60, 0-30 x 0-63 = 26-18, 0-30 x 0-64 = 26-48, 0-30 x 0-65 = 27-6, 0-30 x 0-66 = 27-36, 0-30 x 0-67 = 27-66, 0-30 x 0-68 = 28-24, 0-30 x 0-69 = 28-54, 0-30 x 0-70 = 29-12, 0-30 x 0-71 = 29-42, 
0-31 x 0-1 = 0-31, 0-31 x 0-2 = 0-62, 0-31 x 0-3 = 1-21, 0-31 x 0-4 = 1-52, 0-31 x 0-5 = 2-11, 0-31 x 0-6 = 2-42, 0-31 x 0-7 = 3-1, 0-31 x 0-8 = 3-32, 0-31 x 0-9 = 3-63, 0-31 x 0-10 = 4-22, 0-31 x 0-11 = 4-53, 0-31 x 0-12 = 5-12, 0-31 x 0-13 = 5-43, 0-31 x 0-14 = 6-2, 0-31 x 0-15 = 6-33, 0-31 x 0-16 = 6-64, 0-31 x 0-17 = 7-23, 0-31 x 0-18 = 7-54, 0-31 x 0-19 = 8-13, 0-31 x 0-20 = 8-44, 0-31 x 0-21 = 9-3, 0-31 x 0-22 = 9-34, 0-31 x 0-23 = 9-65, 0-31 x 0-24 = 10-24, 0-31 x 0-25 = 10-55, 0-31 x 0-26 = 11-14, 0-31 x 0-27 = 11-45, 0-31 x 0-28 = 12-4, 0-31 x 0-29 = 12-35, 0-31 x 0-30 = 12-66, 0-31 x 0-31 = 13-25, 0-31 x 0-32 = 13-56, 0-31 x 0-33 = 14-15, 0-31 x 0-34 = 14-46, 0-31 x 0-35 = 15-5, 0-31 x 0-36 = 15-36, 0-31 x 0-37 = 15-67, 0-31 x 0-38 = 16-26, 0-31 x 0-39 = 16-57, 0-31 x 0-40 = 17-16, 0-31 x 0-41 = 17-47, 0-31 x 0-42 = 18-6, 0-31 x 0-43 = 18-37, 0-31 x 0-44 = 18-68, 0-31 x 0-45 = 19-27, 0-31 x 0-46 = 19-58, 0-31 x 0-47 = 20-17, 0-31 x 0-48 = 20-48, 0-31 x 0-49 = 21-7, 0-31 x 0-50 = 21-38, 0-31 x 0-51 = 21-69, 0-31 x 0-52 = 22-28, 0-31 x 0-53 = 22-59, 0-31 x 0-54 = 23-18, 0-31 x 0-55 = 23-49, 0-31 x 0-56 = 24-8, 0-31 x 0-57 = 24-39, 0-31 x 0-58 = 24-70, 0-31 x 0-59 = 25-29, 0-31 x 0-60 = 25-60, 0-31 x 0-61 = 26-19, 0-31 x 0-62 = 26-50, 0-31 x 0-63 = 27-9, 0-31 x 0-64 = 27-40, 0-31 x 0-65 = 27-71, 0-31 x 0-66 = 28-30, 0-31 x 0-67 = 28-61, 0-31 x 0-68 = 29-20, 0-31 x 0-69 = 29-51, 0-31 x 0-70 = 30-10, 0-31 x 0-71 = 30-41, 
0-32 x 0-1 = 0-32, 0-32 x 0-2 = 0-64, 0-32 x 0-3 = 1-24, 0-32 x 0-4 = 1-56, 0-32 x 0-5 = 2-16, 0-32 x 0-6 = 2-48, 0-32 x 0-7 = 3-8, 0-32 x 0-8 = 3-40, 0-32 x 0-9 = 4-0, 0-32 x 0-10 = 4-32, 0-32 x 0-11 = 4-64, 0-32 x 0-12 = 5-24, 0-32 x 0-13 = 5-56, 0-32 x 0-14 = 6-16, 0-32 x 0-15 = 6-48, 0-32 x 0-16 = 7-8, 0-32 x 0-17 = 7-40, 0-32 x 0-18 = 8-0, 0-32 x 0-19 = 8-32, 0-32 x 0-20 = 8-64, 0-32 x 0-21 = 9-24, 0-32 x 0-22 = 9-56, 0-32 x 0-23 = 10-16, 0-32 x 0-24 = 10-48, 0-32 x 0-25 = 11-8, 0-32 x 0-26 = 11-40, 0-32 x 0-27 = 12-0, 0-32 x 0-28 = 12-32, 0-32 x 0-29 = 12-64, 0-32 x 0-30 = 13-24, 0-32 x 0-31 = 13-56, 0-32 x 0-32 = 14-16, 0-32 x 0-33 = 14-48, 0-32 x 0-34 = 15-8, 0-32 x 0-35 = 15-40, 0-32 x 0-36 = 16-0, 0-32 x 0-37 = 16-32, 0-32 x 0-38 = 16-64, 0-32 x 0-39 = 17-24, 0-32 x 0-40 = 17-56, 0-32 x 0-41 = 18-16, 0-32 x 0-42 = 18-48, 0-32 x 0-43 = 19-8, 0-32 x 0-44 = 19-40, 0-32 x 0-45 = 20-0, 0-32 x 0-46 = 20-32, 0-32 x 0-47 = 20-64, 0-32 x 0-48 = 21-24, 0-32 x 0-49 = 21-56, 0-32 x 0-50 = 22-16, 0-32 x 0-51 = 22-48, 0-32 x 0-52 = 23-8, 0-32 x 0-53 = 23-40, 0-32 x 0-54 = 24-0, 0-32 x 0-55 = 24-32, 0-32 x 0-56 = 24-64, 0-32 x 0-57 = 25-24, 0-32 x 0-58 = 25-56, 0-32 x 0-59 = 26-16, 0-32 x 0-60 = 26-48, 0-32 x 0-61 = 27-8, 0-32 x 0-62 = 27-40, 0-32 x 0-63 = 28-0, 0-32 x 0-64 = 28-32, 0-32 x 0-65 = 28-64, 0-32 x 0-66 = 29-24, 0-32 x 0-67 = 29-56, 0-32 x 0-68 = 30-16, 0-32 x 0-69 = 30-48, 0-32 x 0-70 = 31-8, 0-32 x 0-71 = 31-40, 
