0-22 x 0-1 = 0-22, 0-22 x 0-2 = 0-44, 0-22 x 0-3 = 0-66, 0-22 x 0-4 = 1-18, 0-22 x 0-5 = 1-40, 0-22 x 0-6 = 1-62, 0-22 x 0-7 = 2-14, 0-22 x 0-8 = 2-36, 0-22 x 0-9 = 2-58, 0-22 x 0-10 = 3-10, 0-22 x 0-11 = 3-32, 0-22 x 0-12 = 3-54, 0-22 x 0-13 = 4-6, 0-22 x 0-14 = 4-28, 0-22 x 0-15 = 4-50, 0-22 x 0-16 = 5-2, 0-22 x 0-17 = 5-24, 0-22 x 0-18 = 5-46, 0-22 x 0-19 = 5-68, 0-22 x 0-20 = 6-20, 0-22 x 0-21 = 6-42, 0-22 x 0-22 = 6-64, 0-22 x 0-23 = 7-16, 0-22 x 0-24 = 7-38, 0-22 x 0-25 = 7-60, 0-22 x 0-26 = 8-12, 0-22 x 0-27 = 8-34, 0-22 x 0-28 = 8-56, 0-22 x 0-29 = 9-8, 0-22 x 0-30 = 9-30, 0-22 x 0-31 = 9-52, 0-22 x 0-32 = 10-4, 0-22 x 0-33 = 10-26, 0-22 x 0-34 = 10-48, 0-22 x 0-35 = 11-0, 0-22 x 0-36 = 11-22, 0-22 x 0-37 = 11-44, 0-22 x 0-38 = 11-66, 0-22 x 0-39 = 12-18, 0-22 x 0-40 = 12-40, 0-22 x 0-41 = 12-62, 0-22 x 0-42 = 13-14, 0-22 x 0-43 = 13-36, 0-22 x 0-44 = 13-58, 0-22 x 0-45 = 14-10, 0-22 x 0-46 = 14-32, 0-22 x 0-47 = 14-54, 0-22 x 0-48 = 15-6, 0-22 x 0-49 = 15-28, 0-22 x 0-50 = 15-50, 0-22 x 0-51 = 16-2, 0-22 x 0-52 = 16-24, 0-22 x 0-53 = 16-46, 0-22 x 0-54 = 16-68, 0-22 x 0-55 = 17-20, 0-22 x 0-56 = 17-42, 0-22 x 0-57 = 17-64, 0-22 x 0-58 = 18-16, 0-22 x 0-59 = 18-38, 0-22 x 0-60 = 18-60, 0-22 x 0-61 = 19-12, 0-22 x 0-62 = 19-34, 0-22 x 0-63 = 19-56, 0-22 x 0-64 = 20-8, 0-22 x 0-65 = 20-30, 0-22 x 0-66 = 20-52, 0-22 x 0-67 = 21-4, 0-22 x 0-68 = 21-26, 0-22 x 0-69 = 21-48, 
0-23 x 0-1 = 0-23, 0-23 x 0-2 = 0-46, 0-23 x 0-3 = 0-69, 0-23 x 0-4 = 1-22, 0-23 x 0-5 = 1-45, 0-23 x 0-6 = 1-68, 0-23 x 0-7 = 2-21, 0-23 x 0-8 = 2-44, 0-23 x 0-9 = 2-67, 0-23 x 0-10 = 3-20, 0-23 x 0-11 = 3-43, 0-23 x 0-12 = 3-66, 0-23 x 0-13 = 4-19, 0-23 x 0-14 = 4-42, 0-23 x 0-15 = 4-65, 0-23 x 0-16 = 5-18, 0-23 x 0-17 = 5-41, 0-23 x 0-18 = 5-64, 0-23 x 0-19 = 6-17, 0-23 x 0-20 = 6-40, 0-23 x 0-21 = 6-63, 0-23 x 0-22 = 7-16, 0-23 x 0-23 = 7-39, 0-23 x 0-24 = 7-62, 0-23 x 0-25 = 8-15, 0-23 x 0-26 = 8-38, 0-23 x 0-27 = 8-61, 0-23 x 0-28 = 9-14, 0-23 x 0-29 = 9-37, 0-23 x 0-30 = 9-60, 0-23 x 0-31 = 10-13, 0-23 x 0-32 = 10-36, 0-23 x 0-33 = 10-59, 0-23 x 0-34 = 11-12, 0-23 x 0-35 = 11-35, 0-23 x 0-36 = 11-58, 0-23 x 0-37 = 12-11, 0-23 x 0-38 = 12-34, 0-23 x 0-39 = 12-57, 0-23 x 0-40 = 13-10, 0-23 x 0-41 = 13-33, 0-23 x 0-42 = 13-56, 0-23 x 0-43 = 14-9, 0-23 x 0-44 = 14-32, 0-23 x 0-45 = 14-55, 0-23 x 0-46 = 15-8, 0-23 x 0-47 = 15-31, 0-23 x 0-48 = 15-54, 0-23 x 0-49 = 16-7, 0-23 x 0-50 = 16-30, 0-23 x 0-51 = 16-53, 0-23 x 0-52 = 17-6, 0-23 x 0-53 = 17-29, 0-23 x 0-54 = 17-52, 0-23 x 0-55 = 18-5, 0-23 x 0-56 = 18-28, 0-23 x 0-57 = 18-51, 0-23 x 0-58 = 19-4, 0-23 x 0-59 = 19-27, 0-23 x 0-60 = 19-50, 0-23 x 0-61 = 20-3, 0-23 x 0-62 = 20-26, 0-23 x 0-63 = 20-49, 0-23 x 0-64 = 21-2, 0-23 x 0-65 = 21-25, 0-23 x 0-66 = 21-48, 0-23 x 0-67 = 22-1, 0-23 x 0-68 = 22-24, 0-23 x 0-69 = 22-47, 
0-24 x 0-1 = 0-24, 0-24 x 0-2 = 0-48, 0-24 x 0-3 = 1-2, 0-24 x 0-4 = 1-26, 0-24 x 0-5 = 1-50, 0-24 x 0-6 = 2-4, 0-24 x 0-7 = 2-28, 0-24 x 0-8 = 2-52, 0-24 x 0-9 = 3-6, 0-24 x 0-10 = 3-30, 0-24 x 0-11 = 3-54, 0-24 x 0-12 = 4-8, 0-24 x 0-13 = 4-32, 0-24 x 0-14 = 4-56, 0-24 x 0-15 = 5-10, 0-24 x 0-16 = 5-34, 0-24 x 0-17 = 5-58, 0-24 x 0-18 = 6-12, 0-24 x 0-19 = 6-36, 0-24 x 0-20 = 6-60, 0-24 x 0-21 = 7-14, 0-24 x 0-22 = 7-38, 0-24 x 0-23 = 7-62, 0-24 x 0-24 = 8-16, 0-24 x 0-25 = 8-40, 0-24 x 0-26 = 8-64, 0-24 x 0-27 = 9-18, 0-24 x 0-28 = 9-42, 0-24 x 0-29 = 9-66, 0-24 x 0-30 = 10-20, 0-24 x 0-31 = 10-44, 0-24 x 0-32 = 10-68, 0-24 x 0-33 = 11-22, 0-24 x 0-34 = 11-46, 0-24 x 0-35 = 12-0, 0-24 x 0-36 = 12-24, 0-24 x 0-37 = 12-48, 0-24 x 0-38 = 13-2, 0-24 x 0-39 = 13-26, 0-24 x 0-40 = 13-50, 0-24 x 0-41 = 14-4, 0-24 x 0-42 = 14-28, 0-24 x 0-43 = 14-52, 0-24 x 0-44 = 15-6, 0-24 x 0-45 = 15-30, 0-24 x 0-46 = 15-54, 0-24 x 0-47 = 16-8, 0-24 x 0-48 = 16-32, 0-24 x 0-49 = 16-56, 0-24 x 0-50 = 17-10, 0-24 x 0-51 = 17-34, 0-24 x 0-52 = 17-58, 0-24 x 0-53 = 18-12, 0-24 x 0-54 = 18-36, 0-24 x 0-55 = 18-60, 0-24 x 0-56 = 19-14, 0-24 x 0-57 = 19-38, 0-24 x 0-58 = 19-62, 0-24 x 0-59 = 20-16, 0-24 x 0-60 = 20-40, 0-24 x 0-61 = 20-64, 0-24 x 0-62 = 21-18, 0-24 x 0-63 = 21-42, 0-24 x 0-64 = 21-66, 0-24 x 0-65 = 22-20, 0-24 x 0-66 = 22-44, 0-24 x 0-67 = 22-68, 0-24 x 0-68 = 23-22, 0-24 x 0-69 = 23-46, 
0-25 x 0-1 = 0-25, 0-25 x 0-2 = 0-50, 0-25 x 0-3 = 1-5, 0-25 x 0-4 = 1-30, 0-25 x 0-5 = 1-55, 0-25 x 0-6 = 2-10, 0-25 x 0-7 = 2-35, 0-25 x 0-8 = 2-60, 0-25 x 0-9 = 3-15, 0-25 x 0-10 = 3-40, 0-25 x 0-11 = 3-65, 0-25 x 0-12 = 4-20, 0-25 x 0-13 = 4-45, 0-25 x 0-14 = 5-0, 0-25 x 0-15 = 5-25, 0-25 x 0-16 = 5-50, 0-25 x 0-17 = 6-5, 0-25 x 0-18 = 6-30, 0-25 x 0-19 = 6-55, 0-25 x 0-20 = 7-10, 0-25 x 0-21 = 7-35, 0-25 x 0-22 = 7-60, 0-25 x 0-23 = 8-15, 0-25 x 0-24 = 8-40, 0-25 x 0-25 = 8-65, 0-25 x 0-26 = 9-20, 0-25 x 0-27 = 9-45, 0-25 x 0-28 = 10-0, 0-25 x 0-29 = 10-25, 0-25 x 0-30 = 10-50, 0-25 x 0-31 = 11-5, 0-25 x 0-32 = 11-30, 0-25 x 0-33 = 11-55, 0-25 x 0-34 = 12-10, 0-25 x 0-35 = 12-35, 0-25 x 0-36 = 12-60, 0-25 x 0-37 = 13-15, 0-25 x 0-38 = 13-40, 0-25 x 0-39 = 13-65, 0-25 x 0-40 = 14-20, 0-25 x 0-41 = 14-45, 0-25 x 0-42 = 15-0, 0-25 x 0-43 = 15-25, 0-25 x 0-44 = 15-50, 0-25 x 0-45 = 16-5, 0-25 x 0-46 = 16-30, 0-25 x 0-47 = 16-55, 0-25 x 0-48 = 17-10, 0-25 x 0-49 = 17-35, 0-25 x 0-50 = 17-60, 0-25 x 0-51 = 18-15, 0-25 x 0-52 = 18-40, 0-25 x 0-53 = 18-65, 0-25 x 0-54 = 19-20, 0-25 x 0-55 = 19-45, 0-25 x 0-56 = 20-0, 0-25 x 0-57 = 20-25, 0-25 x 0-58 = 20-50, 0-25 x 0-59 = 21-5, 0-25 x 0-60 = 21-30, 0-25 x 0-61 = 21-55, 0-25 x 0-62 = 22-10, 0-25 x 0-63 = 22-35, 0-25 x 0-64 = 22-60, 0-25 x 0-65 = 23-15, 0-25 x 0-66 = 23-40, 0-25 x 0-67 = 23-65, 0-25 x 0-68 = 24-20, 0-25 x 0-69 = 24-45, 
0-26 x 0-1 = 0-26, 0-26 x 0-2 = 0-52, 0-26 x 0-3 = 1-8, 0-26 x 0-4 = 1-34, 0-26 x 0-5 = 1-60, 0-26 x 0-6 = 2-16, 0-26 x 0-7 = 2-42, 0-26 x 0-8 = 2-68, 0-26 x 0-9 = 3-24, 0-26 x 0-10 = 3-50, 0-26 x 0-11 = 4-6, 0-26 x 0-12 = 4-32, 0-26 x 0-13 = 4-58, 0-26 x 0-14 = 5-14, 0-26 x 0-15 = 5-40, 0-26 x 0-16 = 5-66, 0-26 x 0-17 = 6-22, 0-26 x 0-18 = 6-48, 0-26 x 0-19 = 7-4, 0-26 x 0-20 = 7-30, 0-26 x 0-21 = 7-56, 0-26 x 0-22 = 8-12, 0-26 x 0-23 = 8-38, 0-26 x 0-24 = 8-64, 0-26 x 0-25 = 9-20, 0-26 x 0-26 = 9-46, 0-26 x 0-27 = 10-2, 0-26 x 0-28 = 10-28, 0-26 x 0-29 = 10-54, 0-26 x 0-30 = 11-10, 0-26 x 0-31 = 11-36, 0-26 x 0-32 = 11-62, 0-26 x 0-33 = 12-18, 0-26 x 0-34 = 12-44, 0-26 x 0-35 = 13-0, 0-26 x 0-36 = 13-26, 0-26 x 0-37 = 13-52, 0-26 x 0-38 = 14-8, 0-26 x 0-39 = 14-34, 0-26 x 0-40 = 14-60, 0-26 x 0-41 = 15-16, 0-26 x 0-42 = 15-42, 0-26 x 0-43 = 15-68, 0-26 x 0-44 = 16-24, 0-26 x 0-45 = 16-50, 0-26 x 0-46 = 17-6, 0-26 x 0-47 = 17-32, 0-26 x 0-48 = 17-58, 0-26 x 0-49 = 18-14, 0-26 x 0-50 = 18-40, 0-26 x 0-51 = 18-66, 0-26 x 0-52 = 19-22, 0-26 x 0-53 = 19-48, 0-26 x 0-54 = 20-4, 0-26 x 0-55 = 20-30, 0-26 x 0-56 = 20-56, 0-26 x 0-57 = 21-12, 0-26 x 0-58 = 21-38, 0-26 x 0-59 = 21-64, 0-26 x 0-60 = 22-20, 0-26 x 0-61 = 22-46, 0-26 x 0-62 = 23-2, 0-26 x 0-63 = 23-28, 0-26 x 0-64 = 23-54, 0-26 x 0-65 = 24-10, 0-26 x 0-66 = 24-36, 0-26 x 0-67 = 24-62, 0-26 x 0-68 = 25-18, 0-26 x 0-69 = 25-44, 
0-27 x 0-1 = 0-27, 0-27 x 0-2 = 0-54, 0-27 x 0-3 = 1-11, 0-27 x 0-4 = 1-38, 0-27 x 0-5 = 1-65, 0-27 x 0-6 = 2-22, 0-27 x 0-7 = 2-49, 0-27 x 0-8 = 3-6, 0-27 x 0-9 = 3-33, 0-27 x 0-10 = 3-60, 0-27 x 0-11 = 4-17, 0-27 x 0-12 = 4-44, 0-27 x 0-13 = 5-1, 0-27 x 0-14 = 5-28, 0-27 x 0-15 = 5-55, 0-27 x 0-16 = 6-12, 0-27 x 0-17 = 6-39, 0-27 x 0-18 = 6-66, 0-27 x 0-19 = 7-23, 0-27 x 0-20 = 7-50, 0-27 x 0-21 = 8-7, 0-27 x 0-22 = 8-34, 0-27 x 0-23 = 8-61, 0-27 x 0-24 = 9-18, 0-27 x 0-25 = 9-45, 0-27 x 0-26 = 10-2, 0-27 x 0-27 = 10-29, 0-27 x 0-28 = 10-56, 0-27 x 0-29 = 11-13, 0-27 x 0-30 = 11-40, 0-27 x 0-31 = 11-67, 0-27 x 0-32 = 12-24, 0-27 x 0-33 = 12-51, 0-27 x 0-34 = 13-8, 0-27 x 0-35 = 13-35, 0-27 x 0-36 = 13-62, 0-27 x 0-37 = 14-19, 0-27 x 0-38 = 14-46, 0-27 x 0-39 = 15-3, 0-27 x 0-40 = 15-30, 0-27 x 0-41 = 15-57, 0-27 x 0-42 = 16-14, 0-27 x 0-43 = 16-41, 0-27 x 0-44 = 16-68, 0-27 x 0-45 = 17-25, 0-27 x 0-46 = 17-52, 0-27 x 0-47 = 18-9, 0-27 x 0-48 = 18-36, 0-27 x 0-49 = 18-63, 0-27 x 0-50 = 19-20, 0-27 x 0-51 = 19-47, 0-27 x 0-52 = 20-4, 0-27 x 0-53 = 20-31, 0-27 x 0-54 = 20-58, 0-27 x 0-55 = 21-15, 0-27 x 0-56 = 21-42, 0-27 x 0-57 = 21-69, 0-27 x 0-58 = 22-26, 0-27 x 0-59 = 22-53, 0-27 x 0-60 = 23-10, 0-27 x 0-61 = 23-37, 0-27 x 0-62 = 23-64, 0-27 x 0-63 = 24-21, 0-27 x 0-64 = 24-48, 0-27 x 0-65 = 25-5, 0-27 x 0-66 = 25-32, 0-27 x 0-67 = 25-59, 0-27 x 0-68 = 26-16, 0-27 x 0-69 = 26-43, 
0-28 x 0-1 = 0-28, 0-28 x 0-2 = 0-56, 0-28 x 0-3 = 1-14, 0-28 x 0-4 = 1-42, 0-28 x 0-5 = 2-0, 0-28 x 0-6 = 2-28, 0-28 x 0-7 = 2-56, 0-28 x 0-8 = 3-14, 0-28 x 0-9 = 3-42, 0-28 x 0-10 = 4-0, 0-28 x 0-11 = 4-28, 0-28 x 0-12 = 4-56, 0-28 x 0-13 = 5-14, 0-28 x 0-14 = 5-42, 0-28 x 0-15 = 6-0, 0-28 x 0-16 = 6-28, 0-28 x 0-17 = 6-56, 0-28 x 0-18 = 7-14, 0-28 x 0-19 = 7-42, 0-28 x 0-20 = 8-0, 0-28 x 0-21 = 8-28, 0-28 x 0-22 = 8-56, 0-28 x 0-23 = 9-14, 0-28 x 0-24 = 9-42, 0-28 x 0-25 = 10-0, 0-28 x 0-26 = 10-28, 0-28 x 0-27 = 10-56, 0-28 x 0-28 = 11-14, 0-28 x 0-29 = 11-42, 0-28 x 0-30 = 12-0, 0-28 x 0-31 = 12-28, 0-28 x 0-32 = 12-56, 0-28 x 0-33 = 13-14, 0-28 x 0-34 = 13-42, 0-28 x 0-35 = 14-0, 0-28 x 0-36 = 14-28, 0-28 x 0-37 = 14-56, 0-28 x 0-38 = 15-14, 0-28 x 0-39 = 15-42, 0-28 x 0-40 = 16-0, 0-28 x 0-41 = 16-28, 0-28 x 0-42 = 16-56, 0-28 x 0-43 = 17-14, 0-28 x 0-44 = 17-42, 0-28 x 0-45 = 18-0, 0-28 x 0-46 = 18-28, 0-28 x 0-47 = 18-56, 0-28 x 0-48 = 19-14, 0-28 x 0-49 = 19-42, 0-28 x 0-50 = 20-0, 0-28 x 0-51 = 20-28, 0-28 x 0-52 = 20-56, 0-28 x 0-53 = 21-14, 0-28 x 0-54 = 21-42, 0-28 x 0-55 = 22-0, 0-28 x 0-56 = 22-28, 0-28 x 0-57 = 22-56, 0-28 x 0-58 = 23-14, 0-28 x 0-59 = 23-42, 0-28 x 0-60 = 24-0, 0-28 x 0-61 = 24-28, 0-28 x 0-62 = 24-56, 0-28 x 0-63 = 25-14, 0-28 x 0-64 = 25-42, 0-28 x 0-65 = 26-0, 0-28 x 0-66 = 26-28, 0-28 x 0-67 = 26-56, 0-28 x 0-68 = 27-14, 0-28 x 0-69 = 27-42, 
0-29 x 0-1 = 0-29, 0-29 x 0-2 = 0-58, 0-29 x 0-3 = 1-17, 0-29 x 0-4 = 1-46, 0-29 x 0-5 = 2-5, 0-29 x 0-6 = 2-34, 0-29 x 0-7 = 2-63, 0-29 x 0-8 = 3-22, 0-29 x 0-9 = 3-51, 0-29 x 0-10 = 4-10, 0-29 x 0-11 = 4-39, 0-29 x 0-12 = 4-68, 0-29 x 0-13 = 5-27, 0-29 x 0-14 = 5-56, 0-29 x 0-15 = 6-15, 0-29 x 0-16 = 6-44, 0-29 x 0-17 = 7-3, 0-29 x 0-18 = 7-32, 0-29 x 0-19 = 7-61, 0-29 x 0-20 = 8-20, 0-29 x 0-21 = 8-49, 0-29 x 0-22 = 9-8, 0-29 x 0-23 = 9-37, 0-29 x 0-24 = 9-66, 0-29 x 0-25 = 10-25, 0-29 x 0-26 = 10-54, 0-29 x 0-27 = 11-13, 0-29 x 0-28 = 11-42, 0-29 x 0-29 = 12-1, 0-29 x 0-30 = 12-30, 0-29 x 0-31 = 12-59, 0-29 x 0-32 = 13-18, 0-29 x 0-33 = 13-47, 0-29 x 0-34 = 14-6, 0-29 x 0-35 = 14-35, 0-29 x 0-36 = 14-64, 0-29 x 0-37 = 15-23, 0-29 x 0-38 = 15-52, 0-29 x 0-39 = 16-11, 0-29 x 0-40 = 16-40, 0-29 x 0-41 = 16-69, 0-29 x 0-42 = 17-28, 0-29 x 0-43 = 17-57, 0-29 x 0-44 = 18-16, 0-29 x 0-45 = 18-45, 0-29 x 0-46 = 19-4, 0-29 x 0-47 = 19-33, 0-29 x 0-48 = 19-62, 0-29 x 0-49 = 20-21, 0-29 x 0-50 = 20-50, 0-29 x 0-51 = 21-9, 0-29 x 0-52 = 21-38, 0-29 x 0-53 = 21-67, 0-29 x 0-54 = 22-26, 0-29 x 0-55 = 22-55, 0-29 x 0-56 = 23-14, 0-29 x 0-57 = 23-43, 0-29 x 0-58 = 24-2, 0-29 x 0-59 = 24-31, 0-29 x 0-60 = 24-60, 0-29 x 0-61 = 25-19, 0-29 x 0-62 = 25-48, 0-29 x 0-63 = 26-7, 0-29 x 0-64 = 26-36, 0-29 x 0-65 = 26-65, 0-29 x 0-66 = 27-24, 0-29 x 0-67 = 27-53, 0-29 x 0-68 = 28-12, 0-29 x 0-69 = 28-41, 
0-30 x 0-1 = 0-30, 0-30 x 0-2 = 0-60, 0-30 x 0-3 = 1-20, 0-30 x 0-4 = 1-50, 0-30 x 0-5 = 2-10, 0-30 x 0-6 = 2-40, 0-30 x 0-7 = 3-0, 0-30 x 0-8 = 3-30, 0-30 x 0-9 = 3-60, 0-30 x 0-10 = 4-20, 0-30 x 0-11 = 4-50, 0-30 x 0-12 = 5-10, 0-30 x 0-13 = 5-40, 0-30 x 0-14 = 6-0, 0-30 x 0-15 = 6-30, 0-30 x 0-16 = 6-60, 0-30 x 0-17 = 7-20, 0-30 x 0-18 = 7-50, 0-30 x 0-19 = 8-10, 0-30 x 0-20 = 8-40, 0-30 x 0-21 = 9-0, 0-30 x 0-22 = 9-30, 0-30 x 0-23 = 9-60, 0-30 x 0-24 = 10-20, 0-30 x 0-25 = 10-50, 0-30 x 0-26 = 11-10, 0-30 x 0-27 = 11-40, 0-30 x 0-28 = 12-0, 0-30 x 0-29 = 12-30, 0-30 x 0-30 = 12-60, 0-30 x 0-31 = 13-20, 0-30 x 0-32 = 13-50, 0-30 x 0-33 = 14-10, 0-30 x 0-34 = 14-40, 0-30 x 0-35 = 15-0, 0-30 x 0-36 = 15-30, 0-30 x 0-37 = 15-60, 0-30 x 0-38 = 16-20, 0-30 x 0-39 = 16-50, 0-30 x 0-40 = 17-10, 0-30 x 0-41 = 17-40, 0-30 x 0-42 = 18-0, 0-30 x 0-43 = 18-30, 0-30 x 0-44 = 18-60, 0-30 x 0-45 = 19-20, 0-30 x 0-46 = 19-50, 0-30 x 0-47 = 20-10, 0-30 x 0-48 = 20-40, 0-30 x 0-49 = 21-0, 0-30 x 0-50 = 21-30, 0-30 x 0-51 = 21-60, 0-30 x 0-52 = 22-20, 0-30 x 0-53 = 22-50, 0-30 x 0-54 = 23-10, 0-30 x 0-55 = 23-40, 0-30 x 0-56 = 24-0, 0-30 x 0-57 = 24-30, 0-30 x 0-58 = 24-60, 0-30 x 0-59 = 25-20, 0-30 x 0-60 = 25-50, 0-30 x 0-61 = 26-10, 0-30 x 0-62 = 26-40, 0-30 x 0-63 = 27-0, 0-30 x 0-64 = 27-30, 0-30 x 0-65 = 27-60, 0-30 x 0-66 = 28-20, 0-30 x 0-67 = 28-50, 0-30 x 0-68 = 29-10, 0-30 x 0-69 = 29-40, 
0-31 x 0-1 = 0-31, 0-31 x 0-2 = 0-62, 0-31 x 0-3 = 1-23, 0-31 x 0-4 = 1-54, 0-31 x 0-5 = 2-15, 0-31 x 0-6 = 2-46, 0-31 x 0-7 = 3-7, 0-31 x 0-8 = 3-38, 0-31 x 0-9 = 3-69, 0-31 x 0-10 = 4-30, 0-31 x 0-11 = 4-61, 0-31 x 0-12 = 5-22, 0-31 x 0-13 = 5-53, 0-31 x 0-14 = 6-14, 0-31 x 0-15 = 6-45, 0-31 x 0-16 = 7-6, 0-31 x 0-17 = 7-37, 0-31 x 0-18 = 7-68, 0-31 x 0-19 = 8-29, 0-31 x 0-20 = 8-60, 0-31 x 0-21 = 9-21, 0-31 x 0-22 = 9-52, 0-31 x 0-23 = 10-13, 0-31 x 0-24 = 10-44, 0-31 x 0-25 = 11-5, 0-31 x 0-26 = 11-36, 0-31 x 0-27 = 11-67, 0-31 x 0-28 = 12-28, 0-31 x 0-29 = 12-59, 0-31 x 0-30 = 13-20, 0-31 x 0-31 = 13-51, 0-31 x 0-32 = 14-12, 0-31 x 0-33 = 14-43, 0-31 x 0-34 = 15-4, 0-31 x 0-35 = 15-35, 0-31 x 0-36 = 15-66, 0-31 x 0-37 = 16-27, 0-31 x 0-38 = 16-58, 0-31 x 0-39 = 17-19, 0-31 x 0-40 = 17-50, 0-31 x 0-41 = 18-11, 0-31 x 0-42 = 18-42, 0-31 x 0-43 = 19-3, 0-31 x 0-44 = 19-34, 0-31 x 0-45 = 19-65, 0-31 x 0-46 = 20-26, 0-31 x 0-47 = 20-57, 0-31 x 0-48 = 21-18, 0-31 x 0-49 = 21-49, 0-31 x 0-50 = 22-10, 0-31 x 0-51 = 22-41, 0-31 x 0-52 = 23-2, 0-31 x 0-53 = 23-33, 0-31 x 0-54 = 23-64, 0-31 x 0-55 = 24-25, 0-31 x 0-56 = 24-56, 0-31 x 0-57 = 25-17, 0-31 x 0-58 = 25-48, 0-31 x 0-59 = 26-9, 0-31 x 0-60 = 26-40, 0-31 x 0-61 = 27-1, 0-31 x 0-62 = 27-32, 0-31 x 0-63 = 27-63, 0-31 x 0-64 = 28-24, 0-31 x 0-65 = 28-55, 0-31 x 0-66 = 29-16, 0-31 x 0-67 = 29-47, 0-31 x 0-68 = 30-8, 0-31 x 0-69 = 30-39, 
0-32 x 0-1 = 0-32, 0-32 x 0-2 = 0-64, 0-32 x 0-3 = 1-26, 0-32 x 0-4 = 1-58, 0-32 x 0-5 = 2-20, 0-32 x 0-6 = 2-52, 0-32 x 0-7 = 3-14, 0-32 x 0-8 = 3-46, 0-32 x 0-9 = 4-8, 0-32 x 0-10 = 4-40, 0-32 x 0-11 = 5-2, 0-32 x 0-12 = 5-34, 0-32 x 0-13 = 5-66, 0-32 x 0-14 = 6-28, 0-32 x 0-15 = 6-60, 0-32 x 0-16 = 7-22, 0-32 x 0-17 = 7-54, 0-32 x 0-18 = 8-16, 0-32 x 0-19 = 8-48, 0-32 x 0-20 = 9-10, 0-32 x 0-21 = 9-42, 0-32 x 0-22 = 10-4, 0-32 x 0-23 = 10-36, 0-32 x 0-24 = 10-68, 0-32 x 0-25 = 11-30, 0-32 x 0-26 = 11-62, 0-32 x 0-27 = 12-24, 0-32 x 0-28 = 12-56, 0-32 x 0-29 = 13-18, 0-32 x 0-30 = 13-50, 0-32 x 0-31 = 14-12, 0-32 x 0-32 = 14-44, 0-32 x 0-33 = 15-6, 0-32 x 0-34 = 15-38, 0-32 x 0-35 = 16-0, 0-32 x 0-36 = 16-32, 0-32 x 0-37 = 16-64, 0-32 x 0-38 = 17-26, 0-32 x 0-39 = 17-58, 0-32 x 0-40 = 18-20, 0-32 x 0-41 = 18-52, 0-32 x 0-42 = 19-14, 0-32 x 0-43 = 19-46, 0-32 x 0-44 = 20-8, 0-32 x 0-45 = 20-40, 0-32 x 0-46 = 21-2, 0-32 x 0-47 = 21-34, 0-32 x 0-48 = 21-66, 0-32 x 0-49 = 22-28, 0-32 x 0-50 = 22-60, 0-32 x 0-51 = 23-22, 0-32 x 0-52 = 23-54, 0-32 x 0-53 = 24-16, 0-32 x 0-54 = 24-48, 0-32 x 0-55 = 25-10, 0-32 x 0-56 = 25-42, 0-32 x 0-57 = 26-4, 0-32 x 0-58 = 26-36, 0-32 x 0-59 = 26-68, 0-32 x 0-60 = 27-30, 0-32 x 0-61 = 27-62, 0-32 x 0-62 = 28-24, 0-32 x 0-63 = 28-56, 0-32 x 0-64 = 29-18, 0-32 x 0-65 = 29-50, 0-32 x 0-66 = 30-12, 0-32 x 0-67 = 30-44, 0-32 x 0-68 = 31-6, 0-32 x 0-69 = 31-38, 
