31 x 1 = 0-31, 31 x 2 = 0-62, 31 x 3 = 0-93, 31 x 4 = 1-25, 31 x 5 = 1-56, 31 x 6 = 1-87, 31 x 7 = 2-19, 31 x 8 = 2-50, 31 x 9 = 2-81, 31 x 10 = 3-13, 31 x 11 = 3-44, 31 x 12 = 3-75, 31 x 13 = 4-7, 31 x 14 = 4-38, 31 x 15 = 4-69, 31 x 16 = 5-1, 31 x 17 = 5-32, 31 x 18 = 5-63, 31 x 19 = 5-94, 31 x 20 = 6-26, 31 x 21 = 6-57, 31 x 22 = 6-88, 31 x 23 = 7-20, 31 x 24 = 7-51, 31 x 25 = 7-82, 31 x 26 = 8-14, 31 x 27 = 8-45, 31 x 28 = 8-76, 31 x 29 = 9-8, 31 x 30 = 9-39, 31 x 31 = 9-70, 31 x 32 = 10-2, 31 x 33 = 10-33, 31 x 34 = 10-64, 31 x 35 = 10-95, 31 x 36 = 11-27, 31 x 37 = 11-58, 31 x 38 = 11-89, 31 x 39 = 12-21, 31 x 40 = 12-52, 31 x 41 = 12-83, 31 x 42 = 13-15, 31 x 43 = 13-46, 31 x 44 = 13-77, 31 x 45 = 14-9, 31 x 46 = 14-40, 31 x 47 = 14-71, 31 x 48 = 15-3, 31 x 49 = 15-34, 31 x 50 = 15-65, 31 x 51 = 15-96, 31 x 52 = 16-28, 31 x 53 = 16-59, 31 x 54 = 16-90, 31 x 55 = 17-22, 31 x 56 = 17-53, 31 x 57 = 17-84, 31 x 58 = 18-16, 31 x 59 = 18-47, 31 x 60 = 18-78, 31 x 61 = 19-10, 31 x 62 = 19-41, 31 x 63 = 19-72, 31 x 64 = 20-4, 31 x 65 = 20-35, 31 x 66 = 20-66, 31 x 67 = 20-97, 31 x 68 = 21-29, 31 x 69 = 21-60, 31 x 70 = 21-91, 31 x 71 = 22-23, 31 x 72 = 22-54, 31 x 73 = 22-85, 31 x 74 = 23-17, 31 x 75 = 23-48, 31 x 76 = 23-79, 31 x 77 = 24-11, 31 x 78 = 24-42, 31 x 79 = 24-73, 31 x 80 = 25-5, 31 x 81 = 25-36, 31 x 82 = 25-67, 31 x 83 = 25-98, 31 x 84 = 26-30, 31 x 85 = 26-61, 31 x 86 = 26-92, 31 x 87 = 27-24, 31 x 88 = 27-55, 31 x 89 = 27-86, 31 x 90 = 28-18, 31 x 91 = 28-49, 31 x 92 = 28-80, 31 x 93 = 29-12, 31 x 94 = 29-43, 31 x 95 = 29-74, 31 x 96 = 30-6, 31 x 97 = 30-37, 31 x 98 = 30-68, 
32 x 1 = 0-32, 32 x 2 = 0-64, 32 x 3 = 0-96, 32 x 4 = 1-29, 32 x 5 = 1-61, 32 x 6 = 1-93, 32 x 7 = 2-26, 32 x 8 = 2-58, 32 x 9 = 2-90, 32 x 10 = 3-23, 32 x 11 = 3-55, 32 x 12 = 3-87, 32 x 13 = 4-20, 32 x 14 = 4-52, 32 x 15 = 4-84, 32 x 16 = 5-17, 32 x 17 = 5-49, 32 x 18 = 5-81, 32 x 19 = 6-14, 32 x 20 = 6-46, 32 x 21 = 6-78, 32 x 22 = 7-11, 32 x 23 = 7-43, 32 x 24 = 7-75, 32 x 25 = 8-8, 32 x 26 = 8-40, 32 x 27 = 8-72, 32 x 28 = 9-5, 32 x 29 = 9-37, 32 x 30 = 9-69, 32 x 31 = 10-2, 32 x 32 = 10-34, 32 x 33 = 10-66, 32 x 34 = 10-98, 32 x 35 = 11-31, 32 x 36 = 11-63, 32 x 37 = 11-95, 32 x 38 = 12-28, 32 x 39 = 12-60, 32 x 40 = 12-92, 32 x 41 = 13-25, 32 x 42 = 13-57, 32 x 43 = 13-89, 32 x 44 = 14-22, 32 x 45 = 14-54, 32 x 46 = 14-86, 32 x 47 = 15-19, 32 x 48 = 15-51, 32 x 49 = 15-83, 32 x 50 = 16-16, 32 x 51 = 16-48, 32 x 52 = 16-80, 32 x 53 = 17-13, 32 x 54 = 17-45, 32 x 55 = 17-77, 32 x 56 = 18-10, 32 x 57 = 18-42, 32 x 58 = 18-74, 32 x 59 = 19-7, 32 x 60 = 19-39, 32 x 61 = 19-71, 32 x 62 = 20-4, 32 x 63 = 20-36, 32 x 64 = 20-68, 32 x 65 = 21-1, 32 x 66 = 21-33, 32 x 67 = 21-65, 32 x 68 = 21-97, 32 x 69 = 22-30, 32 x 70 = 22-62, 32 x 71 = 22-94, 32 x 72 = 23-27, 32 x 73 = 23-59, 32 x 74 = 23-91, 32 x 75 = 24-24, 32 x 76 = 24-56, 32 x 77 = 24-88, 32 x 78 = 25-21, 32 x 79 = 25-53, 32 x 80 = 25-85, 32 x 81 = 26-18, 32 x 82 = 26-50, 32 x 83 = 26-82, 32 x 84 = 27-15, 32 x 85 = 27-47, 32 x 86 = 27-79, 32 x 87 = 28-12, 32 x 88 = 28-44, 32 x 89 = 28-76, 32 x 90 = 29-9, 32 x 91 = 29-41, 32 x 92 = 29-73, 32 x 93 = 30-6, 32 x 94 = 30-38, 32 x 95 = 30-70, 32 x 96 = 31-3, 32 x 97 = 31-35, 32 x 98 = 31-67, 
33 x 1 = 0-33, 33 x 2 = 0-66, 33 x 3 = 1-0, 33 x 4 = 1-33, 33 x 5 = 1-66, 33 x 6 = 2-0, 33 x 7 = 2-33, 33 x 8 = 2-66, 33 x 9 = 3-0, 33 x 10 = 3-33, 33 x 11 = 3-66, 33 x 12 = 4-0, 33 x 13 = 4-33, 33 x 14 = 4-66, 33 x 15 = 5-0, 33 x 16 = 5-33, 33 x 17 = 5-66, 33 x 18 = 6-0, 33 x 19 = 6-33, 33 x 20 = 6-66, 33 x 21 = 7-0, 33 x 22 = 7-33, 33 x 23 = 7-66, 33 x 24 = 8-0, 33 x 25 = 8-33, 33 x 26 = 8-66, 33 x 27 = 9-0, 33 x 28 = 9-33, 33 x 29 = 9-66, 33 x 30 = 10-0, 33 x 31 = 10-33, 33 x 32 = 10-66, 33 x 33 = 11-0, 33 x 34 = 11-33, 33 x 35 = 11-66, 33 x 36 = 12-0, 33 x 37 = 12-33, 33 x 38 = 12-66, 33 x 39 = 13-0, 33 x 40 = 13-33, 33 x 41 = 13-66, 33 x 42 = 14-0, 33 x 43 = 14-33, 33 x 44 = 14-66, 33 x 45 = 15-0, 33 x 46 = 15-33, 33 x 47 = 15-66, 33 x 48 = 16-0, 33 x 49 = 16-33, 33 x 50 = 16-66, 33 x 51 = 17-0, 33 x 52 = 17-33, 33 x 53 = 17-66, 33 x 54 = 18-0, 33 x 55 = 18-33, 33 x 56 = 18-66, 33 x 57 = 19-0, 33 x 58 = 19-33, 33 x 59 = 19-66, 33 x 60 = 20-0, 33 x 61 = 20-33, 33 x 62 = 20-66, 33 x 63 = 21-0, 33 x 64 = 21-33, 33 x 65 = 21-66, 33 x 66 = 22-0, 33 x 67 = 22-33, 33 x 68 = 22-66, 33 x 69 = 23-0, 33 x 70 = 23-33, 33 x 71 = 23-66, 33 x 72 = 24-0, 33 x 73 = 24-33, 33 x 74 = 24-66, 33 x 75 = 25-0, 33 x 76 = 25-33, 33 x 77 = 25-66, 33 x 78 = 26-0, 33 x 79 = 26-33, 33 x 80 = 26-66, 33 x 81 = 27-0, 33 x 82 = 27-33, 33 x 83 = 27-66, 33 x 84 = 28-0, 33 x 85 = 28-33, 33 x 86 = 28-66, 33 x 87 = 29-0, 33 x 88 = 29-33, 33 x 89 = 29-66, 33 x 90 = 30-0, 33 x 91 = 30-33, 33 x 92 = 30-66, 33 x 93 = 31-0, 33 x 94 = 31-33, 33 x 95 = 31-66, 33 x 96 = 32-0, 33 x 97 = 32-33, 33 x 98 = 32-66, 
34 x 1 = 0-34, 34 x 2 = 0-68, 34 x 3 = 1-3, 34 x 4 = 1-37, 34 x 5 = 1-71, 34 x 6 = 2-6, 34 x 7 = 2-40, 34 x 8 = 2-74, 34 x 9 = 3-9, 34 x 10 = 3-43, 34 x 11 = 3-77, 34 x 12 = 4-12, 34 x 13 = 4-46, 34 x 14 = 4-80, 34 x 15 = 5-15, 34 x 16 = 5-49, 34 x 17 = 5-83, 34 x 18 = 6-18, 34 x 19 = 6-52, 34 x 20 = 6-86, 34 x 21 = 7-21, 34 x 22 = 7-55, 34 x 23 = 7-89, 34 x 24 = 8-24, 34 x 25 = 8-58, 34 x 26 = 8-92, 34 x 27 = 9-27, 34 x 28 = 9-61, 34 x 29 = 9-95, 34 x 30 = 10-30, 34 x 31 = 10-64, 34 x 32 = 10-98, 34 x 33 = 11-33, 34 x 34 = 11-67, 34 x 35 = 12-2, 34 x 36 = 12-36, 34 x 37 = 12-70, 34 x 38 = 13-5, 34 x 39 = 13-39, 34 x 40 = 13-73, 34 x 41 = 14-8, 34 x 42 = 14-42, 34 x 43 = 14-76, 34 x 44 = 15-11, 34 x 45 = 15-45, 34 x 46 = 15-79, 34 x 47 = 16-14, 34 x 48 = 16-48, 34 x 49 = 16-82, 34 x 50 = 17-17, 34 x 51 = 17-51, 34 x 52 = 17-85, 34 x 53 = 18-20, 34 x 54 = 18-54, 34 x 55 = 18-88, 34 x 56 = 19-23, 34 x 57 = 19-57, 34 x 58 = 19-91, 34 x 59 = 20-26, 34 x 60 = 20-60, 34 x 61 = 20-94, 34 x 62 = 21-29, 34 x 63 = 21-63, 34 x 64 = 21-97, 34 x 65 = 22-32, 34 x 66 = 22-66, 34 x 67 = 23-1, 34 x 68 = 23-35, 34 x 69 = 23-69, 34 x 70 = 24-4, 34 x 71 = 24-38, 34 x 72 = 24-72, 34 x 73 = 25-7, 34 x 74 = 25-41, 34 x 75 = 25-75, 34 x 76 = 26-10, 34 x 77 = 26-44, 34 x 78 = 26-78, 34 x 79 = 27-13, 34 x 80 = 27-47, 34 x 81 = 27-81, 34 x 82 = 28-16, 34 x 83 = 28-50, 34 x 84 = 28-84, 34 x 85 = 29-19, 34 x 86 = 29-53, 34 x 87 = 29-87, 34 x 88 = 30-22, 34 x 89 = 30-56, 34 x 90 = 30-90, 34 x 91 = 31-25, 34 x 92 = 31-59, 34 x 93 = 31-93, 34 x 94 = 32-28, 34 x 95 = 32-62, 34 x 96 = 32-96, 34 x 97 = 33-31, 34 x 98 = 33-65, 
35 x 1 = 0-35, 35 x 2 = 0-70, 35 x 3 = 1-6, 35 x 4 = 1-41, 35 x 5 = 1-76, 35 x 6 = 2-12, 35 x 7 = 2-47, 35 x 8 = 2-82, 35 x 9 = 3-18, 35 x 10 = 3-53, 35 x 11 = 3-88, 35 x 12 = 4-24, 35 x 13 = 4-59, 35 x 14 = 4-94, 35 x 15 = 5-30, 35 x 16 = 5-65, 35 x 17 = 6-1, 35 x 18 = 6-36, 35 x 19 = 6-71, 35 x 20 = 7-7, 35 x 21 = 7-42, 35 x 22 = 7-77, 35 x 23 = 8-13, 35 x 24 = 8-48, 35 x 25 = 8-83, 35 x 26 = 9-19, 35 x 27 = 9-54, 35 x 28 = 9-89, 35 x 29 = 10-25, 35 x 30 = 10-60, 35 x 31 = 10-95, 35 x 32 = 11-31, 35 x 33 = 11-66, 35 x 34 = 12-2, 35 x 35 = 12-37, 35 x 36 = 12-72, 35 x 37 = 13-8, 35 x 38 = 13-43, 35 x 39 = 13-78, 35 x 40 = 14-14, 35 x 41 = 14-49, 35 x 42 = 14-84, 35 x 43 = 15-20, 35 x 44 = 15-55, 35 x 45 = 15-90, 35 x 46 = 16-26, 35 x 47 = 16-61, 35 x 48 = 16-96, 35 x 49 = 17-32, 35 x 50 = 17-67, 35 x 51 = 18-3, 35 x 52 = 18-38, 35 x 53 = 18-73, 35 x 54 = 19-9, 35 x 55 = 19-44, 35 x 56 = 19-79, 35 x 57 = 20-15, 35 x 58 = 20-50, 35 x 59 = 20-85, 35 x 60 = 21-21, 35 x 61 = 21-56, 35 x 62 = 21-91, 35 x 63 = 22-27, 35 x 64 = 22-62, 35 x 65 = 22-97, 35 x 66 = 23-33, 35 x 67 = 23-68, 35 x 68 = 24-4, 35 x 69 = 24-39, 35 x 70 = 24-74, 35 x 71 = 25-10, 35 x 72 = 25-45, 35 x 73 = 25-80, 35 x 74 = 26-16, 35 x 75 = 26-51, 35 x 76 = 26-86, 35 x 77 = 27-22, 35 x 78 = 27-57, 35 x 79 = 27-92, 35 x 80 = 28-28, 35 x 81 = 28-63, 35 x 82 = 28-98, 35 x 83 = 29-34, 35 x 84 = 29-69, 35 x 85 = 30-5, 35 x 86 = 30-40, 35 x 87 = 30-75, 35 x 88 = 31-11, 35 x 89 = 31-46, 35 x 90 = 31-81, 35 x 91 = 32-17, 35 x 92 = 32-52, 35 x 93 = 32-87, 35 x 94 = 33-23, 35 x 95 = 33-58, 35 x 96 = 33-93, 35 x 97 = 34-29, 35 x 98 = 34-64, 
36 x 1 = 0-36, 36 x 2 = 0-72, 36 x 3 = 1-9, 36 x 4 = 1-45, 36 x 5 = 1-81, 36 x 6 = 2-18, 36 x 7 = 2-54, 36 x 8 = 2-90, 36 x 9 = 3-27, 36 x 10 = 3-63, 36 x 11 = 4-0, 36 x 12 = 4-36, 36 x 13 = 4-72, 36 x 14 = 5-9, 36 x 15 = 5-45, 36 x 16 = 5-81, 36 x 17 = 6-18, 36 x 18 = 6-54, 36 x 19 = 6-90, 36 x 20 = 7-27, 36 x 21 = 7-63, 36 x 22 = 8-0, 36 x 23 = 8-36, 36 x 24 = 8-72, 36 x 25 = 9-9, 36 x 26 = 9-45, 36 x 27 = 9-81, 36 x 28 = 10-18, 36 x 29 = 10-54, 36 x 30 = 10-90, 36 x 31 = 11-27, 36 x 32 = 11-63, 36 x 33 = 12-0, 36 x 34 = 12-36, 36 x 35 = 12-72, 36 x 36 = 13-9, 36 x 37 = 13-45, 36 x 38 = 13-81, 36 x 39 = 14-18, 36 x 40 = 14-54, 36 x 41 = 14-90, 36 x 42 = 15-27, 36 x 43 = 15-63, 36 x 44 = 16-0, 36 x 45 = 16-36, 36 x 46 = 16-72, 36 x 47 = 17-9, 36 x 48 = 17-45, 36 x 49 = 17-81, 36 x 50 = 18-18, 36 x 51 = 18-54, 36 x 52 = 18-90, 36 x 53 = 19-27, 36 x 54 = 19-63, 36 x 55 = 20-0, 36 x 56 = 20-36, 36 x 57 = 20-72, 36 x 58 = 21-9, 36 x 59 = 21-45, 36 x 60 = 21-81, 36 x 61 = 22-18, 36 x 62 = 22-54, 36 x 63 = 22-90, 36 x 64 = 23-27, 36 x 65 = 23-63, 36 x 66 = 24-0, 36 x 67 = 24-36, 36 x 68 = 24-72, 36 x 69 = 25-9, 36 x 70 = 25-45, 36 x 71 = 25-81, 36 x 72 = 26-18, 36 x 73 = 26-54, 36 x 74 = 26-90, 36 x 75 = 27-27, 36 x 76 = 27-63, 36 x 77 = 28-0, 36 x 78 = 28-36, 36 x 79 = 28-72, 36 x 80 = 29-9, 36 x 81 = 29-45, 36 x 82 = 29-81, 36 x 83 = 30-18, 36 x 84 = 30-54, 36 x 85 = 30-90, 36 x 86 = 31-27, 36 x 87 = 31-63, 36 x 88 = 32-0, 36 x 89 = 32-36, 36 x 90 = 32-72, 36 x 91 = 33-9, 36 x 92 = 33-45, 36 x 93 = 33-81, 36 x 94 = 34-18, 36 x 95 = 34-54, 36 x 96 = 34-90, 36 x 97 = 35-27, 36 x 98 = 35-63, 
37 x 1 = 0-37, 37 x 2 = 0-74, 37 x 3 = 1-12, 37 x 4 = 1-49, 37 x 5 = 1-86, 37 x 6 = 2-24, 37 x 7 = 2-61, 37 x 8 = 2-98, 37 x 9 = 3-36, 37 x 10 = 3-73, 37 x 11 = 4-11, 37 x 12 = 4-48, 37 x 13 = 4-85, 37 x 14 = 5-23, 37 x 15 = 5-60, 37 x 16 = 5-97, 37 x 17 = 6-35, 37 x 18 = 6-72, 37 x 19 = 7-10, 37 x 20 = 7-47, 37 x 21 = 7-84, 37 x 22 = 8-22, 37 x 23 = 8-59, 37 x 24 = 8-96, 37 x 25 = 9-34, 37 x 26 = 9-71, 37 x 27 = 10-9, 37 x 28 = 10-46, 37 x 29 = 10-83, 37 x 30 = 11-21, 37 x 31 = 11-58, 37 x 32 = 11-95, 37 x 33 = 12-33, 37 x 34 = 12-70, 37 x 35 = 13-8, 37 x 36 = 13-45, 37 x 37 = 13-82, 37 x 38 = 14-20, 37 x 39 = 14-57, 37 x 40 = 14-94, 37 x 41 = 15-32, 37 x 42 = 15-69, 37 x 43 = 16-7, 37 x 44 = 16-44, 37 x 45 = 16-81, 37 x 46 = 17-19, 37 x 47 = 17-56, 37 x 48 = 17-93, 37 x 49 = 18-31, 37 x 50 = 18-68, 37 x 51 = 19-6, 37 x 52 = 19-43, 37 x 53 = 19-80, 37 x 54 = 20-18, 37 x 55 = 20-55, 37 x 56 = 20-92, 37 x 57 = 21-30, 37 x 58 = 21-67, 37 x 59 = 22-5, 37 x 60 = 22-42, 37 x 61 = 22-79, 37 x 62 = 23-17, 37 x 63 = 23-54, 37 x 64 = 23-91, 37 x 65 = 24-29, 37 x 66 = 24-66, 37 x 67 = 25-4, 37 x 68 = 25-41, 37 x 69 = 25-78, 37 x 70 = 26-16, 37 x 71 = 26-53, 37 x 72 = 26-90, 37 x 73 = 27-28, 37 x 74 = 27-65, 37 x 75 = 28-3, 37 x 76 = 28-40, 37 x 77 = 28-77, 37 x 78 = 29-15, 37 x 79 = 29-52, 37 x 80 = 29-89, 37 x 81 = 30-27, 37 x 82 = 30-64, 37 x 83 = 31-2, 37 x 84 = 31-39, 37 x 85 = 31-76, 37 x 86 = 32-14, 37 x 87 = 32-51, 37 x 88 = 32-88, 37 x 89 = 33-26, 37 x 90 = 33-63, 37 x 91 = 34-1, 37 x 92 = 34-38, 37 x 93 = 34-75, 37 x 94 = 35-13, 37 x 95 = 35-50, 37 x 96 = 35-87, 37 x 97 = 36-25, 37 x 98 = 36-62, 
38 x 1 = 0-38, 38 x 2 = 0-76, 38 x 3 = 1-15, 38 x 4 = 1-53, 38 x 5 = 1-91, 38 x 6 = 2-30, 38 x 7 = 2-68, 38 x 8 = 3-7, 38 x 9 = 3-45, 38 x 10 = 3-83, 38 x 11 = 4-22, 38 x 12 = 4-60, 38 x 13 = 4-98, 38 x 14 = 5-37, 38 x 15 = 5-75, 38 x 16 = 6-14, 38 x 17 = 6-52, 38 x 18 = 6-90, 38 x 19 = 7-29, 38 x 20 = 7-67, 38 x 21 = 8-6, 38 x 22 = 8-44, 38 x 23 = 8-82, 38 x 24 = 9-21, 38 x 25 = 9-59, 38 x 26 = 9-97, 38 x 27 = 10-36, 38 x 28 = 10-74, 38 x 29 = 11-13, 38 x 30 = 11-51, 38 x 31 = 11-89, 38 x 32 = 12-28, 38 x 33 = 12-66, 38 x 34 = 13-5, 38 x 35 = 13-43, 38 x 36 = 13-81, 38 x 37 = 14-20, 38 x 38 = 14-58, 38 x 39 = 14-96, 38 x 40 = 15-35, 38 x 41 = 15-73, 38 x 42 = 16-12, 38 x 43 = 16-50, 38 x 44 = 16-88, 38 x 45 = 17-27, 38 x 46 = 17-65, 38 x 47 = 18-4, 38 x 48 = 18-42, 38 x 49 = 18-80, 38 x 50 = 19-19, 38 x 51 = 19-57, 38 x 52 = 19-95, 38 x 53 = 20-34, 38 x 54 = 20-72, 38 x 55 = 21-11, 38 x 56 = 21-49, 38 x 57 = 21-87, 38 x 58 = 22-26, 38 x 59 = 22-64, 38 x 60 = 23-3, 38 x 61 = 23-41, 38 x 62 = 23-79, 38 x 63 = 24-18, 38 x 64 = 24-56, 38 x 65 = 24-94, 38 x 66 = 25-33, 38 x 67 = 25-71, 38 x 68 = 26-10, 38 x 69 = 26-48, 38 x 70 = 26-86, 38 x 71 = 27-25, 38 x 72 = 27-63, 38 x 73 = 28-2, 38 x 74 = 28-40, 38 x 75 = 28-78, 38 x 76 = 29-17, 38 x 77 = 29-55, 38 x 78 = 29-93, 38 x 79 = 30-32, 38 x 80 = 30-70, 38 x 81 = 31-9, 38 x 82 = 31-47, 38 x 83 = 31-85, 38 x 84 = 32-24, 38 x 85 = 32-62, 38 x 86 = 33-1, 38 x 87 = 33-39, 38 x 88 = 33-77, 38 x 89 = 34-16, 38 x 90 = 34-54, 38 x 91 = 34-92, 38 x 92 = 35-31, 38 x 93 = 35-69, 38 x 94 = 36-8, 38 x 95 = 36-46, 38 x 96 = 36-84, 38 x 97 = 37-23, 38 x 98 = 37-61, 
39 x 1 = 0-39, 39 x 2 = 0-78, 39 x 3 = 1-18, 39 x 4 = 1-57, 39 x 5 = 1-96, 39 x 6 = 2-36, 39 x 7 = 2-75, 39 x 8 = 3-15, 39 x 9 = 3-54, 39 x 10 = 3-93, 39 x 11 = 4-33, 39 x 12 = 4-72, 39 x 13 = 5-12, 39 x 14 = 5-51, 39 x 15 = 5-90, 39 x 16 = 6-30, 39 x 17 = 6-69, 39 x 18 = 7-9, 39 x 19 = 7-48, 39 x 20 = 7-87, 39 x 21 = 8-27, 39 x 22 = 8-66, 39 x 23 = 9-6, 39 x 24 = 9-45, 39 x 25 = 9-84, 39 x 26 = 10-24, 39 x 27 = 10-63, 39 x 28 = 11-3, 39 x 29 = 11-42, 39 x 30 = 11-81, 39 x 31 = 12-21, 39 x 32 = 12-60, 39 x 33 = 13-0, 39 x 34 = 13-39, 39 x 35 = 13-78, 39 x 36 = 14-18, 39 x 37 = 14-57, 39 x 38 = 14-96, 39 x 39 = 15-36, 39 x 40 = 15-75, 39 x 41 = 16-15, 39 x 42 = 16-54, 39 x 43 = 16-93, 39 x 44 = 17-33, 39 x 45 = 17-72, 39 x 46 = 18-12, 39 x 47 = 18-51, 39 x 48 = 18-90, 39 x 49 = 19-30, 39 x 50 = 19-69, 39 x 51 = 20-9, 39 x 52 = 20-48, 39 x 53 = 20-87, 39 x 54 = 21-27, 39 x 55 = 21-66, 39 x 56 = 22-6, 39 x 57 = 22-45, 39 x 58 = 22-84, 39 x 59 = 23-24, 39 x 60 = 23-63, 39 x 61 = 24-3, 39 x 62 = 24-42, 39 x 63 = 24-81, 39 x 64 = 25-21, 39 x 65 = 25-60, 39 x 66 = 26-0, 39 x 67 = 26-39, 39 x 68 = 26-78, 39 x 69 = 27-18, 39 x 70 = 27-57, 39 x 71 = 27-96, 39 x 72 = 28-36, 39 x 73 = 28-75, 39 x 74 = 29-15, 39 x 75 = 29-54, 39 x 76 = 29-93, 39 x 77 = 30-33, 39 x 78 = 30-72, 39 x 79 = 31-12, 39 x 80 = 31-51, 39 x 81 = 31-90, 39 x 82 = 32-30, 39 x 83 = 32-69, 39 x 84 = 33-9, 39 x 85 = 33-48, 39 x 86 = 33-87, 39 x 87 = 34-27, 39 x 88 = 34-66, 39 x 89 = 35-6, 39 x 90 = 35-45, 39 x 91 = 35-84, 39 x 92 = 36-24, 39 x 93 = 36-63, 39 x 94 = 37-3, 39 x 95 = 37-42, 39 x 96 = 37-81, 39 x 97 = 38-21, 39 x 98 = 38-60, 
40 x 1 = 0-40, 40 x 2 = 0-80, 40 x 3 = 1-21, 40 x 4 = 1-61, 40 x 5 = 2-2, 40 x 6 = 2-42, 40 x 7 = 2-82, 40 x 8 = 3-23, 40 x 9 = 3-63, 40 x 10 = 4-4, 40 x 11 = 4-44, 40 x 12 = 4-84, 40 x 13 = 5-25, 40 x 14 = 5-65, 40 x 15 = 6-6, 40 x 16 = 6-46, 40 x 17 = 6-86, 40 x 18 = 7-27, 40 x 19 = 7-67, 40 x 20 = 8-8, 40 x 21 = 8-48, 40 x 22 = 8-88, 40 x 23 = 9-29, 40 x 24 = 9-69, 40 x 25 = 10-10, 40 x 26 = 10-50, 40 x 27 = 10-90, 40 x 28 = 11-31, 40 x 29 = 11-71, 40 x 30 = 12-12, 40 x 31 = 12-52, 40 x 32 = 12-92, 40 x 33 = 13-33, 40 x 34 = 13-73, 40 x 35 = 14-14, 40 x 36 = 14-54, 40 x 37 = 14-94, 40 x 38 = 15-35, 40 x 39 = 15-75, 40 x 40 = 16-16, 40 x 41 = 16-56, 40 x 42 = 16-96, 40 x 43 = 17-37, 40 x 44 = 17-77, 40 x 45 = 18-18, 40 x 46 = 18-58, 40 x 47 = 18-98, 40 x 48 = 19-39, 40 x 49 = 19-79, 40 x 50 = 20-20, 40 x 51 = 20-60, 40 x 52 = 21-1, 40 x 53 = 21-41, 40 x 54 = 21-81, 40 x 55 = 22-22, 40 x 56 = 22-62, 40 x 57 = 23-3, 40 x 58 = 23-43, 40 x 59 = 23-83, 40 x 60 = 24-24, 40 x 61 = 24-64, 40 x 62 = 25-5, 40 x 63 = 25-45, 40 x 64 = 25-85, 40 x 65 = 26-26, 40 x 66 = 26-66, 40 x 67 = 27-7, 40 x 68 = 27-47, 40 x 69 = 27-87, 40 x 70 = 28-28, 40 x 71 = 28-68, 40 x 72 = 29-9, 40 x 73 = 29-49, 40 x 74 = 29-89, 40 x 75 = 30-30, 40 x 76 = 30-70, 40 x 77 = 31-11, 40 x 78 = 31-51, 40 x 79 = 31-91, 40 x 80 = 32-32, 40 x 81 = 32-72, 40 x 82 = 33-13, 40 x 83 = 33-53, 40 x 84 = 33-93, 40 x 85 = 34-34, 40 x 86 = 34-74, 40 x 87 = 35-15, 40 x 88 = 35-55, 40 x 89 = 35-95, 40 x 90 = 36-36, 40 x 91 = 36-76, 40 x 92 = 37-17, 40 x 93 = 37-57, 40 x 94 = 37-97, 40 x 95 = 38-38, 40 x 96 = 38-78, 40 x 97 = 39-19, 40 x 98 = 39-59, 
