31 x 1 = 0-31, 31 x 2 = 0-62, 31 x 3 = 0-93, 31 x 4 = 1-20, 31 x 5 = 1-51, 31 x 6 = 1-82, 31 x 7 = 2-9, 31 x 8 = 2-40, 31 x 9 = 2-71, 31 x 10 = 2-102, 31 x 11 = 3-29, 31 x 12 = 3-60, 31 x 13 = 3-91, 31 x 14 = 4-18, 31 x 15 = 4-49, 31 x 16 = 4-80, 31 x 17 = 5-7, 31 x 18 = 5-38, 31 x 19 = 5-69, 31 x 20 = 5-100, 31 x 21 = 6-27, 31 x 22 = 6-58, 31 x 23 = 6-89, 31 x 24 = 7-16, 31 x 25 = 7-47, 31 x 26 = 7-78, 31 x 27 = 8-5, 31 x 28 = 8-36, 31 x 29 = 8-67, 31 x 30 = 8-98, 31 x 31 = 9-25, 31 x 32 = 9-56, 31 x 33 = 9-87, 31 x 34 = 10-14, 31 x 35 = 10-45, 31 x 36 = 10-76, 31 x 37 = 11-3, 31 x 38 = 11-34, 31 x 39 = 11-65, 31 x 40 = 11-96, 31 x 41 = 12-23, 31 x 42 = 12-54, 31 x 43 = 12-85, 31 x 44 = 13-12, 31 x 45 = 13-43, 31 x 46 = 13-74, 31 x 47 = 14-1, 31 x 48 = 14-32, 31 x 49 = 14-63, 31 x 50 = 14-94, 31 x 51 = 15-21, 31 x 52 = 15-52, 31 x 53 = 15-83, 31 x 54 = 16-10, 31 x 55 = 16-41, 31 x 56 = 16-72, 31 x 57 = 16-103, 31 x 58 = 17-30, 31 x 59 = 17-61, 31 x 60 = 17-92, 31 x 61 = 18-19, 31 x 62 = 18-50, 31 x 63 = 18-81, 31 x 64 = 19-8, 31 x 65 = 19-39, 31 x 66 = 19-70, 31 x 67 = 19-101, 31 x 68 = 20-28, 31 x 69 = 20-59, 31 x 70 = 20-90, 31 x 71 = 21-17, 31 x 72 = 21-48, 31 x 73 = 21-79, 31 x 74 = 22-6, 31 x 75 = 22-37, 31 x 76 = 22-68, 31 x 77 = 22-99, 31 x 78 = 23-26, 31 x 79 = 23-57, 31 x 80 = 23-88, 31 x 81 = 24-15, 31 x 82 = 24-46, 31 x 83 = 24-77, 31 x 84 = 25-4, 31 x 85 = 25-35, 31 x 86 = 25-66, 31 x 87 = 25-97, 31 x 88 = 26-24, 31 x 89 = 26-55, 31 x 90 = 26-86, 31 x 91 = 27-13, 31 x 92 = 27-44, 31 x 93 = 27-75, 31 x 94 = 28-2, 31 x 95 = 28-33, 31 x 96 = 28-64, 31 x 97 = 28-95, 31 x 98 = 29-22, 31 x 99 = 29-53, 31 x 100 = 29-84, 31 x 101 = 30-11, 31 x 102 = 30-42, 31 x 103 = 30-73, 
32 x 1 = 0-32, 32 x 2 = 0-64, 32 x 3 = 0-96, 32 x 4 = 1-24, 32 x 5 = 1-56, 32 x 6 = 1-88, 32 x 7 = 2-16, 32 x 8 = 2-48, 32 x 9 = 2-80, 32 x 10 = 3-8, 32 x 11 = 3-40, 32 x 12 = 3-72, 32 x 13 = 4-0, 32 x 14 = 4-32, 32 x 15 = 4-64, 32 x 16 = 4-96, 32 x 17 = 5-24, 32 x 18 = 5-56, 32 x 19 = 5-88, 32 x 20 = 6-16, 32 x 21 = 6-48, 32 x 22 = 6-80, 32 x 23 = 7-8, 32 x 24 = 7-40, 32 x 25 = 7-72, 32 x 26 = 8-0, 32 x 27 = 8-32, 32 x 28 = 8-64, 32 x 29 = 8-96, 32 x 30 = 9-24, 32 x 31 = 9-56, 32 x 32 = 9-88, 32 x 33 = 10-16, 32 x 34 = 10-48, 32 x 35 = 10-80, 32 x 36 = 11-8, 32 x 37 = 11-40, 32 x 38 = 11-72, 32 x 39 = 12-0, 32 x 40 = 12-32, 32 x 41 = 12-64, 32 x 42 = 12-96, 32 x 43 = 13-24, 32 x 44 = 13-56, 32 x 45 = 13-88, 32 x 46 = 14-16, 32 x 47 = 14-48, 32 x 48 = 14-80, 32 x 49 = 15-8, 32 x 50 = 15-40, 32 x 51 = 15-72, 32 x 52 = 16-0, 32 x 53 = 16-32, 32 x 54 = 16-64, 32 x 55 = 16-96, 32 x 56 = 17-24, 32 x 57 = 17-56, 32 x 58 = 17-88, 32 x 59 = 18-16, 32 x 60 = 18-48, 32 x 61 = 18-80, 32 x 62 = 19-8, 32 x 63 = 19-40, 32 x 64 = 19-72, 32 x 65 = 20-0, 32 x 66 = 20-32, 32 x 67 = 20-64, 32 x 68 = 20-96, 32 x 69 = 21-24, 32 x 70 = 21-56, 32 x 71 = 21-88, 32 x 72 = 22-16, 32 x 73 = 22-48, 32 x 74 = 22-80, 32 x 75 = 23-8, 32 x 76 = 23-40, 32 x 77 = 23-72, 32 x 78 = 24-0, 32 x 79 = 24-32, 32 x 80 = 24-64, 32 x 81 = 24-96, 32 x 82 = 25-24, 32 x 83 = 25-56, 32 x 84 = 25-88, 32 x 85 = 26-16, 32 x 86 = 26-48, 32 x 87 = 26-80, 32 x 88 = 27-8, 32 x 89 = 27-40, 32 x 90 = 27-72, 32 x 91 = 28-0, 32 x 92 = 28-32, 32 x 93 = 28-64, 32 x 94 = 28-96, 32 x 95 = 29-24, 32 x 96 = 29-56, 32 x 97 = 29-88, 32 x 98 = 30-16, 32 x 99 = 30-48, 32 x 100 = 30-80, 32 x 101 = 31-8, 32 x 102 = 31-40, 32 x 103 = 31-72, 
33 x 1 = 0-33, 33 x 2 = 0-66, 33 x 3 = 0-99, 33 x 4 = 1-28, 33 x 5 = 1-61, 33 x 6 = 1-94, 33 x 7 = 2-23, 33 x 8 = 2-56, 33 x 9 = 2-89, 33 x 10 = 3-18, 33 x 11 = 3-51, 33 x 12 = 3-84, 33 x 13 = 4-13, 33 x 14 = 4-46, 33 x 15 = 4-79, 33 x 16 = 5-8, 33 x 17 = 5-41, 33 x 18 = 5-74, 33 x 19 = 6-3, 33 x 20 = 6-36, 33 x 21 = 6-69, 33 x 22 = 6-102, 33 x 23 = 7-31, 33 x 24 = 7-64, 33 x 25 = 7-97, 33 x 26 = 8-26, 33 x 27 = 8-59, 33 x 28 = 8-92, 33 x 29 = 9-21, 33 x 30 = 9-54, 33 x 31 = 9-87, 33 x 32 = 10-16, 33 x 33 = 10-49, 33 x 34 = 10-82, 33 x 35 = 11-11, 33 x 36 = 11-44, 33 x 37 = 11-77, 33 x 38 = 12-6, 33 x 39 = 12-39, 33 x 40 = 12-72, 33 x 41 = 13-1, 33 x 42 = 13-34, 33 x 43 = 13-67, 33 x 44 = 13-100, 33 x 45 = 14-29, 33 x 46 = 14-62, 33 x 47 = 14-95, 33 x 48 = 15-24, 33 x 49 = 15-57, 33 x 50 = 15-90, 33 x 51 = 16-19, 33 x 52 = 16-52, 33 x 53 = 16-85, 33 x 54 = 17-14, 33 x 55 = 17-47, 33 x 56 = 17-80, 33 x 57 = 18-9, 33 x 58 = 18-42, 33 x 59 = 18-75, 33 x 60 = 19-4, 33 x 61 = 19-37, 33 x 62 = 19-70, 33 x 63 = 19-103, 33 x 64 = 20-32, 33 x 65 = 20-65, 33 x 66 = 20-98, 33 x 67 = 21-27, 33 x 68 = 21-60, 33 x 69 = 21-93, 33 x 70 = 22-22, 33 x 71 = 22-55, 33 x 72 = 22-88, 33 x 73 = 23-17, 33 x 74 = 23-50, 33 x 75 = 23-83, 33 x 76 = 24-12, 33 x 77 = 24-45, 33 x 78 = 24-78, 33 x 79 = 25-7, 33 x 80 = 25-40, 33 x 81 = 25-73, 33 x 82 = 26-2, 33 x 83 = 26-35, 33 x 84 = 26-68, 33 x 85 = 26-101, 33 x 86 = 27-30, 33 x 87 = 27-63, 33 x 88 = 27-96, 33 x 89 = 28-25, 33 x 90 = 28-58, 33 x 91 = 28-91, 33 x 92 = 29-20, 33 x 93 = 29-53, 33 x 94 = 29-86, 33 x 95 = 30-15, 33 x 96 = 30-48, 33 x 97 = 30-81, 33 x 98 = 31-10, 33 x 99 = 31-43, 33 x 100 = 31-76, 33 x 101 = 32-5, 33 x 102 = 32-38, 33 x 103 = 32-71, 
34 x 1 = 0-34, 34 x 2 = 0-68, 34 x 3 = 0-102, 34 x 4 = 1-32, 34 x 5 = 1-66, 34 x 6 = 1-100, 34 x 7 = 2-30, 34 x 8 = 2-64, 34 x 9 = 2-98, 34 x 10 = 3-28, 34 x 11 = 3-62, 34 x 12 = 3-96, 34 x 13 = 4-26, 34 x 14 = 4-60, 34 x 15 = 4-94, 34 x 16 = 5-24, 34 x 17 = 5-58, 34 x 18 = 5-92, 34 x 19 = 6-22, 34 x 20 = 6-56, 34 x 21 = 6-90, 34 x 22 = 7-20, 34 x 23 = 7-54, 34 x 24 = 7-88, 34 x 25 = 8-18, 34 x 26 = 8-52, 34 x 27 = 8-86, 34 x 28 = 9-16, 34 x 29 = 9-50, 34 x 30 = 9-84, 34 x 31 = 10-14, 34 x 32 = 10-48, 34 x 33 = 10-82, 34 x 34 = 11-12, 34 x 35 = 11-46, 34 x 36 = 11-80, 34 x 37 = 12-10, 34 x 38 = 12-44, 34 x 39 = 12-78, 34 x 40 = 13-8, 34 x 41 = 13-42, 34 x 42 = 13-76, 34 x 43 = 14-6, 34 x 44 = 14-40, 34 x 45 = 14-74, 34 x 46 = 15-4, 34 x 47 = 15-38, 34 x 48 = 15-72, 34 x 49 = 16-2, 34 x 50 = 16-36, 34 x 51 = 16-70, 34 x 52 = 17-0, 34 x 53 = 17-34, 34 x 54 = 17-68, 34 x 55 = 17-102, 34 x 56 = 18-32, 34 x 57 = 18-66, 34 x 58 = 18-100, 34 x 59 = 19-30, 34 x 60 = 19-64, 34 x 61 = 19-98, 34 x 62 = 20-28, 34 x 63 = 20-62, 34 x 64 = 20-96, 34 x 65 = 21-26, 34 x 66 = 21-60, 34 x 67 = 21-94, 34 x 68 = 22-24, 34 x 69 = 22-58, 34 x 70 = 22-92, 34 x 71 = 23-22, 34 x 72 = 23-56, 34 x 73 = 23-90, 34 x 74 = 24-20, 34 x 75 = 24-54, 34 x 76 = 24-88, 34 x 77 = 25-18, 34 x 78 = 25-52, 34 x 79 = 25-86, 34 x 80 = 26-16, 34 x 81 = 26-50, 34 x 82 = 26-84, 34 x 83 = 27-14, 34 x 84 = 27-48, 34 x 85 = 27-82, 34 x 86 = 28-12, 34 x 87 = 28-46, 34 x 88 = 28-80, 34 x 89 = 29-10, 34 x 90 = 29-44, 34 x 91 = 29-78, 34 x 92 = 30-8, 34 x 93 = 30-42, 34 x 94 = 30-76, 34 x 95 = 31-6, 34 x 96 = 31-40, 34 x 97 = 31-74, 34 x 98 = 32-4, 34 x 99 = 32-38, 34 x 100 = 32-72, 34 x 101 = 33-2, 34 x 102 = 33-36, 34 x 103 = 33-70, 
35 x 1 = 0-35, 35 x 2 = 0-70, 35 x 3 = 1-1, 35 x 4 = 1-36, 35 x 5 = 1-71, 35 x 6 = 2-2, 35 x 7 = 2-37, 35 x 8 = 2-72, 35 x 9 = 3-3, 35 x 10 = 3-38, 35 x 11 = 3-73, 35 x 12 = 4-4, 35 x 13 = 4-39, 35 x 14 = 4-74, 35 x 15 = 5-5, 35 x 16 = 5-40, 35 x 17 = 5-75, 35 x 18 = 6-6, 35 x 19 = 6-41, 35 x 20 = 6-76, 35 x 21 = 7-7, 35 x 22 = 7-42, 35 x 23 = 7-77, 35 x 24 = 8-8, 35 x 25 = 8-43, 35 x 26 = 8-78, 35 x 27 = 9-9, 35 x 28 = 9-44, 35 x 29 = 9-79, 35 x 30 = 10-10, 35 x 31 = 10-45, 35 x 32 = 10-80, 35 x 33 = 11-11, 35 x 34 = 11-46, 35 x 35 = 11-81, 35 x 36 = 12-12, 35 x 37 = 12-47, 35 x 38 = 12-82, 35 x 39 = 13-13, 35 x 40 = 13-48, 35 x 41 = 13-83, 35 x 42 = 14-14, 35 x 43 = 14-49, 35 x 44 = 14-84, 35 x 45 = 15-15, 35 x 46 = 15-50, 35 x 47 = 15-85, 35 x 48 = 16-16, 35 x 49 = 16-51, 35 x 50 = 16-86, 35 x 51 = 17-17, 35 x 52 = 17-52, 35 x 53 = 17-87, 35 x 54 = 18-18, 35 x 55 = 18-53, 35 x 56 = 18-88, 35 x 57 = 19-19, 35 x 58 = 19-54, 35 x 59 = 19-89, 35 x 60 = 20-20, 35 x 61 = 20-55, 35 x 62 = 20-90, 35 x 63 = 21-21, 35 x 64 = 21-56, 35 x 65 = 21-91, 35 x 66 = 22-22, 35 x 67 = 22-57, 35 x 68 = 22-92, 35 x 69 = 23-23, 35 x 70 = 23-58, 35 x 71 = 23-93, 35 x 72 = 24-24, 35 x 73 = 24-59, 35 x 74 = 24-94, 35 x 75 = 25-25, 35 x 76 = 25-60, 35 x 77 = 25-95, 35 x 78 = 26-26, 35 x 79 = 26-61, 35 x 80 = 26-96, 35 x 81 = 27-27, 35 x 82 = 27-62, 35 x 83 = 27-97, 35 x 84 = 28-28, 35 x 85 = 28-63, 35 x 86 = 28-98, 35 x 87 = 29-29, 35 x 88 = 29-64, 35 x 89 = 29-99, 35 x 90 = 30-30, 35 x 91 = 30-65, 35 x 92 = 30-100, 35 x 93 = 31-31, 35 x 94 = 31-66, 35 x 95 = 31-101, 35 x 96 = 32-32, 35 x 97 = 32-67, 35 x 98 = 32-102, 35 x 99 = 33-33, 35 x 100 = 33-68, 35 x 101 = 33-103, 35 x 102 = 34-34, 35 x 103 = 34-69, 
36 x 1 = 0-36, 36 x 2 = 0-72, 36 x 3 = 1-4, 36 x 4 = 1-40, 36 x 5 = 1-76, 36 x 6 = 2-8, 36 x 7 = 2-44, 36 x 8 = 2-80, 36 x 9 = 3-12, 36 x 10 = 3-48, 36 x 11 = 3-84, 36 x 12 = 4-16, 36 x 13 = 4-52, 36 x 14 = 4-88, 36 x 15 = 5-20, 36 x 16 = 5-56, 36 x 17 = 5-92, 36 x 18 = 6-24, 36 x 19 = 6-60, 36 x 20 = 6-96, 36 x 21 = 7-28, 36 x 22 = 7-64, 36 x 23 = 7-100, 36 x 24 = 8-32, 36 x 25 = 8-68, 36 x 26 = 9-0, 36 x 27 = 9-36, 36 x 28 = 9-72, 36 x 29 = 10-4, 36 x 30 = 10-40, 36 x 31 = 10-76, 36 x 32 = 11-8, 36 x 33 = 11-44, 36 x 34 = 11-80, 36 x 35 = 12-12, 36 x 36 = 12-48, 36 x 37 = 12-84, 36 x 38 = 13-16, 36 x 39 = 13-52, 36 x 40 = 13-88, 36 x 41 = 14-20, 36 x 42 = 14-56, 36 x 43 = 14-92, 36 x 44 = 15-24, 36 x 45 = 15-60, 36 x 46 = 15-96, 36 x 47 = 16-28, 36 x 48 = 16-64, 36 x 49 = 16-100, 36 x 50 = 17-32, 36 x 51 = 17-68, 36 x 52 = 18-0, 36 x 53 = 18-36, 36 x 54 = 18-72, 36 x 55 = 19-4, 36 x 56 = 19-40, 36 x 57 = 19-76, 36 x 58 = 20-8, 36 x 59 = 20-44, 36 x 60 = 20-80, 36 x 61 = 21-12, 36 x 62 = 21-48, 36 x 63 = 21-84, 36 x 64 = 22-16, 36 x 65 = 22-52, 36 x 66 = 22-88, 36 x 67 = 23-20, 36 x 68 = 23-56, 36 x 69 = 23-92, 36 x 70 = 24-24, 36 x 71 = 24-60, 36 x 72 = 24-96, 36 x 73 = 25-28, 36 x 74 = 25-64, 36 x 75 = 25-100, 36 x 76 = 26-32, 36 x 77 = 26-68, 36 x 78 = 27-0, 36 x 79 = 27-36, 36 x 80 = 27-72, 36 x 81 = 28-4, 36 x 82 = 28-40, 36 x 83 = 28-76, 36 x 84 = 29-8, 36 x 85 = 29-44, 36 x 86 = 29-80, 36 x 87 = 30-12, 36 x 88 = 30-48, 36 x 89 = 30-84, 36 x 90 = 31-16, 36 x 91 = 31-52, 36 x 92 = 31-88, 36 x 93 = 32-20, 36 x 94 = 32-56, 36 x 95 = 32-92, 36 x 96 = 33-24, 36 x 97 = 33-60, 36 x 98 = 33-96, 36 x 99 = 34-28, 36 x 100 = 34-64, 36 x 101 = 34-100, 36 x 102 = 35-32, 36 x 103 = 35-68, 
37 x 1 = 0-37, 37 x 2 = 0-74, 37 x 3 = 1-7, 37 x 4 = 1-44, 37 x 5 = 1-81, 37 x 6 = 2-14, 37 x 7 = 2-51, 37 x 8 = 2-88, 37 x 9 = 3-21, 37 x 10 = 3-58, 37 x 11 = 3-95, 37 x 12 = 4-28, 37 x 13 = 4-65, 37 x 14 = 4-102, 37 x 15 = 5-35, 37 x 16 = 5-72, 37 x 17 = 6-5, 37 x 18 = 6-42, 37 x 19 = 6-79, 37 x 20 = 7-12, 37 x 21 = 7-49, 37 x 22 = 7-86, 37 x 23 = 8-19, 37 x 24 = 8-56, 37 x 25 = 8-93, 37 x 26 = 9-26, 37 x 27 = 9-63, 37 x 28 = 9-100, 37 x 29 = 10-33, 37 x 30 = 10-70, 37 x 31 = 11-3, 37 x 32 = 11-40, 37 x 33 = 11-77, 37 x 34 = 12-10, 37 x 35 = 12-47, 37 x 36 = 12-84, 37 x 37 = 13-17, 37 x 38 = 13-54, 37 x 39 = 13-91, 37 x 40 = 14-24, 37 x 41 = 14-61, 37 x 42 = 14-98, 37 x 43 = 15-31, 37 x 44 = 15-68, 37 x 45 = 16-1, 37 x 46 = 16-38, 37 x 47 = 16-75, 37 x 48 = 17-8, 37 x 49 = 17-45, 37 x 50 = 17-82, 37 x 51 = 18-15, 37 x 52 = 18-52, 37 x 53 = 18-89, 37 x 54 = 19-22, 37 x 55 = 19-59, 37 x 56 = 19-96, 37 x 57 = 20-29, 37 x 58 = 20-66, 37 x 59 = 20-103, 37 x 60 = 21-36, 37 x 61 = 21-73, 37 x 62 = 22-6, 37 x 63 = 22-43, 37 x 64 = 22-80, 37 x 65 = 23-13, 37 x 66 = 23-50, 37 x 67 = 23-87, 37 x 68 = 24-20, 37 x 69 = 24-57, 37 x 70 = 24-94, 37 x 71 = 25-27, 37 x 72 = 25-64, 37 x 73 = 25-101, 37 x 74 = 26-34, 37 x 75 = 26-71, 37 x 76 = 27-4, 37 x 77 = 27-41, 37 x 78 = 27-78, 37 x 79 = 28-11, 37 x 80 = 28-48, 37 x 81 = 28-85, 37 x 82 = 29-18, 37 x 83 = 29-55, 37 x 84 = 29-92, 37 x 85 = 30-25, 37 x 86 = 30-62, 37 x 87 = 30-99, 37 x 88 = 31-32, 37 x 89 = 31-69, 37 x 90 = 32-2, 37 x 91 = 32-39, 37 x 92 = 32-76, 37 x 93 = 33-9, 37 x 94 = 33-46, 37 x 95 = 33-83, 37 x 96 = 34-16, 37 x 97 = 34-53, 37 x 98 = 34-90, 37 x 99 = 35-23, 37 x 100 = 35-60, 37 x 101 = 35-97, 37 x 102 = 36-30, 37 x 103 = 36-67, 
38 x 1 = 0-38, 38 x 2 = 0-76, 38 x 3 = 1-10, 38 x 4 = 1-48, 38 x 5 = 1-86, 38 x 6 = 2-20, 38 x 7 = 2-58, 38 x 8 = 2-96, 38 x 9 = 3-30, 38 x 10 = 3-68, 38 x 11 = 4-2, 38 x 12 = 4-40, 38 x 13 = 4-78, 38 x 14 = 5-12, 38 x 15 = 5-50, 38 x 16 = 5-88, 38 x 17 = 6-22, 38 x 18 = 6-60, 38 x 19 = 6-98, 38 x 20 = 7-32, 38 x 21 = 7-70, 38 x 22 = 8-4, 38 x 23 = 8-42, 38 x 24 = 8-80, 38 x 25 = 9-14, 38 x 26 = 9-52, 38 x 27 = 9-90, 38 x 28 = 10-24, 38 x 29 = 10-62, 38 x 30 = 10-100, 38 x 31 = 11-34, 38 x 32 = 11-72, 38 x 33 = 12-6, 38 x 34 = 12-44, 38 x 35 = 12-82, 38 x 36 = 13-16, 38 x 37 = 13-54, 38 x 38 = 13-92, 38 x 39 = 14-26, 38 x 40 = 14-64, 38 x 41 = 14-102, 38 x 42 = 15-36, 38 x 43 = 15-74, 38 x 44 = 16-8, 38 x 45 = 16-46, 38 x 46 = 16-84, 38 x 47 = 17-18, 38 x 48 = 17-56, 38 x 49 = 17-94, 38 x 50 = 18-28, 38 x 51 = 18-66, 38 x 52 = 19-0, 38 x 53 = 19-38, 38 x 54 = 19-76, 38 x 55 = 20-10, 38 x 56 = 20-48, 38 x 57 = 20-86, 38 x 58 = 21-20, 38 x 59 = 21-58, 38 x 60 = 21-96, 38 x 61 = 22-30, 38 x 62 = 22-68, 38 x 63 = 23-2, 38 x 64 = 23-40, 38 x 65 = 23-78, 38 x 66 = 24-12, 38 x 67 = 24-50, 38 x 68 = 24-88, 38 x 69 = 25-22, 38 x 70 = 25-60, 38 x 71 = 25-98, 38 x 72 = 26-32, 38 x 73 = 26-70, 38 x 74 = 27-4, 38 x 75 = 27-42, 38 x 76 = 27-80, 38 x 77 = 28-14, 38 x 78 = 28-52, 38 x 79 = 28-90, 38 x 80 = 29-24, 38 x 81 = 29-62, 38 x 82 = 29-100, 38 x 83 = 30-34, 38 x 84 = 30-72, 38 x 85 = 31-6, 38 x 86 = 31-44, 38 x 87 = 31-82, 38 x 88 = 32-16, 38 x 89 = 32-54, 38 x 90 = 32-92, 38 x 91 = 33-26, 38 x 92 = 33-64, 38 x 93 = 33-102, 38 x 94 = 34-36, 38 x 95 = 34-74, 38 x 96 = 35-8, 38 x 97 = 35-46, 38 x 98 = 35-84, 38 x 99 = 36-18, 38 x 100 = 36-56, 38 x 101 = 36-94, 38 x 102 = 37-28, 38 x 103 = 37-66, 
39 x 1 = 0-39, 39 x 2 = 0-78, 39 x 3 = 1-13, 39 x 4 = 1-52, 39 x 5 = 1-91, 39 x 6 = 2-26, 39 x 7 = 2-65, 39 x 8 = 3-0, 39 x 9 = 3-39, 39 x 10 = 3-78, 39 x 11 = 4-13, 39 x 12 = 4-52, 39 x 13 = 4-91, 39 x 14 = 5-26, 39 x 15 = 5-65, 39 x 16 = 6-0, 39 x 17 = 6-39, 39 x 18 = 6-78, 39 x 19 = 7-13, 39 x 20 = 7-52, 39 x 21 = 7-91, 39 x 22 = 8-26, 39 x 23 = 8-65, 39 x 24 = 9-0, 39 x 25 = 9-39, 39 x 26 = 9-78, 39 x 27 = 10-13, 39 x 28 = 10-52, 39 x 29 = 10-91, 39 x 30 = 11-26, 39 x 31 = 11-65, 39 x 32 = 12-0, 39 x 33 = 12-39, 39 x 34 = 12-78, 39 x 35 = 13-13, 39 x 36 = 13-52, 39 x 37 = 13-91, 39 x 38 = 14-26, 39 x 39 = 14-65, 39 x 40 = 15-0, 39 x 41 = 15-39, 39 x 42 = 15-78, 39 x 43 = 16-13, 39 x 44 = 16-52, 39 x 45 = 16-91, 39 x 46 = 17-26, 39 x 47 = 17-65, 39 x 48 = 18-0, 39 x 49 = 18-39, 39 x 50 = 18-78, 39 x 51 = 19-13, 39 x 52 = 19-52, 39 x 53 = 19-91, 39 x 54 = 20-26, 39 x 55 = 20-65, 39 x 56 = 21-0, 39 x 57 = 21-39, 39 x 58 = 21-78, 39 x 59 = 22-13, 39 x 60 = 22-52, 39 x 61 = 22-91, 39 x 62 = 23-26, 39 x 63 = 23-65, 39 x 64 = 24-0, 39 x 65 = 24-39, 39 x 66 = 24-78, 39 x 67 = 25-13, 39 x 68 = 25-52, 39 x 69 = 25-91, 39 x 70 = 26-26, 39 x 71 = 26-65, 39 x 72 = 27-0, 39 x 73 = 27-39, 39 x 74 = 27-78, 39 x 75 = 28-13, 39 x 76 = 28-52, 39 x 77 = 28-91, 39 x 78 = 29-26, 39 x 79 = 29-65, 39 x 80 = 30-0, 39 x 81 = 30-39, 39 x 82 = 30-78, 39 x 83 = 31-13, 39 x 84 = 31-52, 39 x 85 = 31-91, 39 x 86 = 32-26, 39 x 87 = 32-65, 39 x 88 = 33-0, 39 x 89 = 33-39, 39 x 90 = 33-78, 39 x 91 = 34-13, 39 x 92 = 34-52, 39 x 93 = 34-91, 39 x 94 = 35-26, 39 x 95 = 35-65, 39 x 96 = 36-0, 39 x 97 = 36-39, 39 x 98 = 36-78, 39 x 99 = 37-13, 39 x 100 = 37-52, 39 x 101 = 37-91, 39 x 102 = 38-26, 39 x 103 = 38-65, 
40 x 1 = 0-40, 40 x 2 = 0-80, 40 x 3 = 1-16, 40 x 4 = 1-56, 40 x 5 = 1-96, 40 x 6 = 2-32, 40 x 7 = 2-72, 40 x 8 = 3-8, 40 x 9 = 3-48, 40 x 10 = 3-88, 40 x 11 = 4-24, 40 x 12 = 4-64, 40 x 13 = 5-0, 40 x 14 = 5-40, 40 x 15 = 5-80, 40 x 16 = 6-16, 40 x 17 = 6-56, 40 x 18 = 6-96, 40 x 19 = 7-32, 40 x 20 = 7-72, 40 x 21 = 8-8, 40 x 22 = 8-48, 40 x 23 = 8-88, 40 x 24 = 9-24, 40 x 25 = 9-64, 40 x 26 = 10-0, 40 x 27 = 10-40, 40 x 28 = 10-80, 40 x 29 = 11-16, 40 x 30 = 11-56, 40 x 31 = 11-96, 40 x 32 = 12-32, 40 x 33 = 12-72, 40 x 34 = 13-8, 40 x 35 = 13-48, 40 x 36 = 13-88, 40 x 37 = 14-24, 40 x 38 = 14-64, 40 x 39 = 15-0, 40 x 40 = 15-40, 40 x 41 = 15-80, 40 x 42 = 16-16, 40 x 43 = 16-56, 40 x 44 = 16-96, 40 x 45 = 17-32, 40 x 46 = 17-72, 40 x 47 = 18-8, 40 x 48 = 18-48, 40 x 49 = 18-88, 40 x 50 = 19-24, 40 x 51 = 19-64, 40 x 52 = 20-0, 40 x 53 = 20-40, 40 x 54 = 20-80, 40 x 55 = 21-16, 40 x 56 = 21-56, 40 x 57 = 21-96, 40 x 58 = 22-32, 40 x 59 = 22-72, 40 x 60 = 23-8, 40 x 61 = 23-48, 40 x 62 = 23-88, 40 x 63 = 24-24, 40 x 64 = 24-64, 40 x 65 = 25-0, 40 x 66 = 25-40, 40 x 67 = 25-80, 40 x 68 = 26-16, 40 x 69 = 26-56, 40 x 70 = 26-96, 40 x 71 = 27-32, 40 x 72 = 27-72, 40 x 73 = 28-8, 40 x 74 = 28-48, 40 x 75 = 28-88, 40 x 76 = 29-24, 40 x 77 = 29-64, 40 x 78 = 30-0, 40 x 79 = 30-40, 40 x 80 = 30-80, 40 x 81 = 31-16, 40 x 82 = 31-56, 40 x 83 = 31-96, 40 x 84 = 32-32, 40 x 85 = 32-72, 40 x 86 = 33-8, 40 x 87 = 33-48, 40 x 88 = 33-88, 40 x 89 = 34-24, 40 x 90 = 34-64, 40 x 91 = 35-0, 40 x 92 = 35-40, 40 x 93 = 35-80, 40 x 94 = 36-16, 40 x 95 = 36-56, 40 x 96 = 36-96, 40 x 97 = 37-32, 40 x 98 = 37-72, 40 x 99 = 38-8, 40 x 100 = 38-48, 40 x 101 = 38-88, 40 x 102 = 39-24, 40 x 103 = 39-64, 
