11 x 1 = 0-11, 11 x 2 = 0-22, 11 x 3 = 0-33, 11 x 4 = 0-44, 11 x 5 = 0-55, 11 x 6 = 0-66, 11 x 7 = 0-77, 11 x 8 = 0-88, 11 x 9 = 0-99, 11 x 10 = 1-4, 11 x 11 = 1-15, 11 x 12 = 1-26, 11 x 13 = 1-37, 11 x 14 = 1-48, 11 x 15 = 1-59, 11 x 16 = 1-70, 11 x 17 = 1-81, 11 x 18 = 1-92, 11 x 19 = 1-103, 11 x 20 = 2-8, 11 x 21 = 2-19, 11 x 22 = 2-30, 11 x 23 = 2-41, 11 x 24 = 2-52, 11 x 25 = 2-63, 11 x 26 = 2-74, 11 x 27 = 2-85, 11 x 28 = 2-96, 11 x 29 = 3-1, 11 x 30 = 3-12, 11 x 31 = 3-23, 11 x 32 = 3-34, 11 x 33 = 3-45, 11 x 34 = 3-56, 11 x 35 = 3-67, 11 x 36 = 3-78, 11 x 37 = 3-89, 11 x 38 = 3-100, 11 x 39 = 4-5, 11 x 40 = 4-16, 11 x 41 = 4-27, 11 x 42 = 4-38, 11 x 43 = 4-49, 11 x 44 = 4-60, 11 x 45 = 4-71, 11 x 46 = 4-82, 11 x 47 = 4-93, 11 x 48 = 4-104, 11 x 49 = 5-9, 11 x 50 = 5-20, 11 x 51 = 5-31, 11 x 52 = 5-42, 11 x 53 = 5-53, 11 x 54 = 5-64, 11 x 55 = 5-75, 11 x 56 = 5-86, 11 x 57 = 5-97, 11 x 58 = 6-2, 11 x 59 = 6-13, 11 x 60 = 6-24, 11 x 61 = 6-35, 11 x 62 = 6-46, 11 x 63 = 6-57, 11 x 64 = 6-68, 11 x 65 = 6-79, 11 x 66 = 6-90, 11 x 67 = 6-101, 11 x 68 = 7-6, 11 x 69 = 7-17, 11 x 70 = 7-28, 11 x 71 = 7-39, 11 x 72 = 7-50, 11 x 73 = 7-61, 11 x 74 = 7-72, 11 x 75 = 7-83, 11 x 76 = 7-94, 11 x 77 = 7-105, 11 x 78 = 8-10, 11 x 79 = 8-21, 11 x 80 = 8-32, 11 x 81 = 8-43, 11 x 82 = 8-54, 11 x 83 = 8-65, 11 x 84 = 8-76, 11 x 85 = 8-87, 11 x 86 = 8-98, 11 x 87 = 9-3, 11 x 88 = 9-14, 11 x 89 = 9-25, 11 x 90 = 9-36, 11 x 91 = 9-47, 11 x 92 = 9-58, 11 x 93 = 9-69, 11 x 94 = 9-80, 11 x 95 = 9-91, 11 x 96 = 9-102, 11 x 97 = 10-7, 11 x 98 = 10-18, 11 x 99 = 10-29, 11 x 100 = 10-40, 11 x 101 = 10-51, 11 x 102 = 10-62, 11 x 103 = 10-73, 11 x 104 = 10-84, 11 x 105 = 10-95, 
12 x 1 = 0-12, 12 x 2 = 0-24, 12 x 3 = 0-36, 12 x 4 = 0-48, 12 x 5 = 0-60, 12 x 6 = 0-72, 12 x 7 = 0-84, 12 x 8 = 0-96, 12 x 9 = 1-2, 12 x 10 = 1-14, 12 x 11 = 1-26, 12 x 12 = 1-38, 12 x 13 = 1-50, 12 x 14 = 1-62, 12 x 15 = 1-74, 12 x 16 = 1-86, 12 x 17 = 1-98, 12 x 18 = 2-4, 12 x 19 = 2-16, 12 x 20 = 2-28, 12 x 21 = 2-40, 12 x 22 = 2-52, 12 x 23 = 2-64, 12 x 24 = 2-76, 12 x 25 = 2-88, 12 x 26 = 2-100, 12 x 27 = 3-6, 12 x 28 = 3-18, 12 x 29 = 3-30, 12 x 30 = 3-42, 12 x 31 = 3-54, 12 x 32 = 3-66, 12 x 33 = 3-78, 12 x 34 = 3-90, 12 x 35 = 3-102, 12 x 36 = 4-8, 12 x 37 = 4-20, 12 x 38 = 4-32, 12 x 39 = 4-44, 12 x 40 = 4-56, 12 x 41 = 4-68, 12 x 42 = 4-80, 12 x 43 = 4-92, 12 x 44 = 4-104, 12 x 45 = 5-10, 12 x 46 = 5-22, 12 x 47 = 5-34, 12 x 48 = 5-46, 12 x 49 = 5-58, 12 x 50 = 5-70, 12 x 51 = 5-82, 12 x 52 = 5-94, 12 x 53 = 6-0, 12 x 54 = 6-12, 12 x 55 = 6-24, 12 x 56 = 6-36, 12 x 57 = 6-48, 12 x 58 = 6-60, 12 x 59 = 6-72, 12 x 60 = 6-84, 12 x 61 = 6-96, 12 x 62 = 7-2, 12 x 63 = 7-14, 12 x 64 = 7-26, 12 x 65 = 7-38, 12 x 66 = 7-50, 12 x 67 = 7-62, 12 x 68 = 7-74, 12 x 69 = 7-86, 12 x 70 = 7-98, 12 x 71 = 8-4, 12 x 72 = 8-16, 12 x 73 = 8-28, 12 x 74 = 8-40, 12 x 75 = 8-52, 12 x 76 = 8-64, 12 x 77 = 8-76, 12 x 78 = 8-88, 12 x 79 = 8-100, 12 x 80 = 9-6, 12 x 81 = 9-18, 12 x 82 = 9-30, 12 x 83 = 9-42, 12 x 84 = 9-54, 12 x 85 = 9-66, 12 x 86 = 9-78, 12 x 87 = 9-90, 12 x 88 = 9-102, 12 x 89 = 10-8, 12 x 90 = 10-20, 12 x 91 = 10-32, 12 x 92 = 10-44, 12 x 93 = 10-56, 12 x 94 = 10-68, 12 x 95 = 10-80, 12 x 96 = 10-92, 12 x 97 = 10-104, 12 x 98 = 11-10, 12 x 99 = 11-22, 12 x 100 = 11-34, 12 x 101 = 11-46, 12 x 102 = 11-58, 12 x 103 = 11-70, 12 x 104 = 11-82, 12 x 105 = 11-94, 
13 x 1 = 0-13, 13 x 2 = 0-26, 13 x 3 = 0-39, 13 x 4 = 0-52, 13 x 5 = 0-65, 13 x 6 = 0-78, 13 x 7 = 0-91, 13 x 8 = 0-104, 13 x 9 = 1-11, 13 x 10 = 1-24, 13 x 11 = 1-37, 13 x 12 = 1-50, 13 x 13 = 1-63, 13 x 14 = 1-76, 13 x 15 = 1-89, 13 x 16 = 1-102, 13 x 17 = 2-9, 13 x 18 = 2-22, 13 x 19 = 2-35, 13 x 20 = 2-48, 13 x 21 = 2-61, 13 x 22 = 2-74, 13 x 23 = 2-87, 13 x 24 = 2-100, 13 x 25 = 3-7, 13 x 26 = 3-20, 13 x 27 = 3-33, 13 x 28 = 3-46, 13 x 29 = 3-59, 13 x 30 = 3-72, 13 x 31 = 3-85, 13 x 32 = 3-98, 13 x 33 = 4-5, 13 x 34 = 4-18, 13 x 35 = 4-31, 13 x 36 = 4-44, 13 x 37 = 4-57, 13 x 38 = 4-70, 13 x 39 = 4-83, 13 x 40 = 4-96, 13 x 41 = 5-3, 13 x 42 = 5-16, 13 x 43 = 5-29, 13 x 44 = 5-42, 13 x 45 = 5-55, 13 x 46 = 5-68, 13 x 47 = 5-81, 13 x 48 = 5-94, 13 x 49 = 6-1, 13 x 50 = 6-14, 13 x 51 = 6-27, 13 x 52 = 6-40, 13 x 53 = 6-53, 13 x 54 = 6-66, 13 x 55 = 6-79, 13 x 56 = 6-92, 13 x 57 = 6-105, 13 x 58 = 7-12, 13 x 59 = 7-25, 13 x 60 = 7-38, 13 x 61 = 7-51, 13 x 62 = 7-64, 13 x 63 = 7-77, 13 x 64 = 7-90, 13 x 65 = 7-103, 13 x 66 = 8-10, 13 x 67 = 8-23, 13 x 68 = 8-36, 13 x 69 = 8-49, 13 x 70 = 8-62, 13 x 71 = 8-75, 13 x 72 = 8-88, 13 x 73 = 8-101, 13 x 74 = 9-8, 13 x 75 = 9-21, 13 x 76 = 9-34, 13 x 77 = 9-47, 13 x 78 = 9-60, 13 x 79 = 9-73, 13 x 80 = 9-86, 13 x 81 = 9-99, 13 x 82 = 10-6, 13 x 83 = 10-19, 13 x 84 = 10-32, 13 x 85 = 10-45, 13 x 86 = 10-58, 13 x 87 = 10-71, 13 x 88 = 10-84, 13 x 89 = 10-97, 13 x 90 = 11-4, 13 x 91 = 11-17, 13 x 92 = 11-30, 13 x 93 = 11-43, 13 x 94 = 11-56, 13 x 95 = 11-69, 13 x 96 = 11-82, 13 x 97 = 11-95, 13 x 98 = 12-2, 13 x 99 = 12-15, 13 x 100 = 12-28, 13 x 101 = 12-41, 13 x 102 = 12-54, 13 x 103 = 12-67, 13 x 104 = 12-80, 13 x 105 = 12-93, 
14 x 1 = 0-14, 14 x 2 = 0-28, 14 x 3 = 0-42, 14 x 4 = 0-56, 14 x 5 = 0-70, 14 x 6 = 0-84, 14 x 7 = 0-98, 14 x 8 = 1-6, 14 x 9 = 1-20, 14 x 10 = 1-34, 14 x 11 = 1-48, 14 x 12 = 1-62, 14 x 13 = 1-76, 14 x 14 = 1-90, 14 x 15 = 1-104, 14 x 16 = 2-12, 14 x 17 = 2-26, 14 x 18 = 2-40, 14 x 19 = 2-54, 14 x 20 = 2-68, 14 x 21 = 2-82, 14 x 22 = 2-96, 14 x 23 = 3-4, 14 x 24 = 3-18, 14 x 25 = 3-32, 14 x 26 = 3-46, 14 x 27 = 3-60, 14 x 28 = 3-74, 14 x 29 = 3-88, 14 x 30 = 3-102, 14 x 31 = 4-10, 14 x 32 = 4-24, 14 x 33 = 4-38, 14 x 34 = 4-52, 14 x 35 = 4-66, 14 x 36 = 4-80, 14 x 37 = 4-94, 14 x 38 = 5-2, 14 x 39 = 5-16, 14 x 40 = 5-30, 14 x 41 = 5-44, 14 x 42 = 5-58, 14 x 43 = 5-72, 14 x 44 = 5-86, 14 x 45 = 5-100, 14 x 46 = 6-8, 14 x 47 = 6-22, 14 x 48 = 6-36, 14 x 49 = 6-50, 14 x 50 = 6-64, 14 x 51 = 6-78, 14 x 52 = 6-92, 14 x 53 = 7-0, 14 x 54 = 7-14, 14 x 55 = 7-28, 14 x 56 = 7-42, 14 x 57 = 7-56, 14 x 58 = 7-70, 14 x 59 = 7-84, 14 x 60 = 7-98, 14 x 61 = 8-6, 14 x 62 = 8-20, 14 x 63 = 8-34, 14 x 64 = 8-48, 14 x 65 = 8-62, 14 x 66 = 8-76, 14 x 67 = 8-90, 14 x 68 = 8-104, 14 x 69 = 9-12, 14 x 70 = 9-26, 14 x 71 = 9-40, 14 x 72 = 9-54, 14 x 73 = 9-68, 14 x 74 = 9-82, 14 x 75 = 9-96, 14 x 76 = 10-4, 14 x 77 = 10-18, 14 x 78 = 10-32, 14 x 79 = 10-46, 14 x 80 = 10-60, 14 x 81 = 10-74, 14 x 82 = 10-88, 14 x 83 = 10-102, 14 x 84 = 11-10, 14 x 85 = 11-24, 14 x 86 = 11-38, 14 x 87 = 11-52, 14 x 88 = 11-66, 14 x 89 = 11-80, 14 x 90 = 11-94, 14 x 91 = 12-2, 14 x 92 = 12-16, 14 x 93 = 12-30, 14 x 94 = 12-44, 14 x 95 = 12-58, 14 x 96 = 12-72, 14 x 97 = 12-86, 14 x 98 = 12-100, 14 x 99 = 13-8, 14 x 100 = 13-22, 14 x 101 = 13-36, 14 x 102 = 13-50, 14 x 103 = 13-64, 14 x 104 = 13-78, 14 x 105 = 13-92, 
15 x 1 = 0-15, 15 x 2 = 0-30, 15 x 3 = 0-45, 15 x 4 = 0-60, 15 x 5 = 0-75, 15 x 6 = 0-90, 15 x 7 = 0-105, 15 x 8 = 1-14, 15 x 9 = 1-29, 15 x 10 = 1-44, 15 x 11 = 1-59, 15 x 12 = 1-74, 15 x 13 = 1-89, 15 x 14 = 1-104, 15 x 15 = 2-13, 15 x 16 = 2-28, 15 x 17 = 2-43, 15 x 18 = 2-58, 15 x 19 = 2-73, 15 x 20 = 2-88, 15 x 21 = 2-103, 15 x 22 = 3-12, 15 x 23 = 3-27, 15 x 24 = 3-42, 15 x 25 = 3-57, 15 x 26 = 3-72, 15 x 27 = 3-87, 15 x 28 = 3-102, 15 x 29 = 4-11, 15 x 30 = 4-26, 15 x 31 = 4-41, 15 x 32 = 4-56, 15 x 33 = 4-71, 15 x 34 = 4-86, 15 x 35 = 4-101, 15 x 36 = 5-10, 15 x 37 = 5-25, 15 x 38 = 5-40, 15 x 39 = 5-55, 15 x 40 = 5-70, 15 x 41 = 5-85, 15 x 42 = 5-100, 15 x 43 = 6-9, 15 x 44 = 6-24, 15 x 45 = 6-39, 15 x 46 = 6-54, 15 x 47 = 6-69, 15 x 48 = 6-84, 15 x 49 = 6-99, 15 x 50 = 7-8, 15 x 51 = 7-23, 15 x 52 = 7-38, 15 x 53 = 7-53, 15 x 54 = 7-68, 15 x 55 = 7-83, 15 x 56 = 7-98, 15 x 57 = 8-7, 15 x 58 = 8-22, 15 x 59 = 8-37, 15 x 60 = 8-52, 15 x 61 = 8-67, 15 x 62 = 8-82, 15 x 63 = 8-97, 15 x 64 = 9-6, 15 x 65 = 9-21, 15 x 66 = 9-36, 15 x 67 = 9-51, 15 x 68 = 9-66, 15 x 69 = 9-81, 15 x 70 = 9-96, 15 x 71 = 10-5, 15 x 72 = 10-20, 15 x 73 = 10-35, 15 x 74 = 10-50, 15 x 75 = 10-65, 15 x 76 = 10-80, 15 x 77 = 10-95, 15 x 78 = 11-4, 15 x 79 = 11-19, 15 x 80 = 11-34, 15 x 81 = 11-49, 15 x 82 = 11-64, 15 x 83 = 11-79, 15 x 84 = 11-94, 15 x 85 = 12-3, 15 x 86 = 12-18, 15 x 87 = 12-33, 15 x 88 = 12-48, 15 x 89 = 12-63, 15 x 90 = 12-78, 15 x 91 = 12-93, 15 x 92 = 13-2, 15 x 93 = 13-17, 15 x 94 = 13-32, 15 x 95 = 13-47, 15 x 96 = 13-62, 15 x 97 = 13-77, 15 x 98 = 13-92, 15 x 99 = 14-1, 15 x 100 = 14-16, 15 x 101 = 14-31, 15 x 102 = 14-46, 15 x 103 = 14-61, 15 x 104 = 14-76, 15 x 105 = 14-91, 
16 x 1 = 0-16, 16 x 2 = 0-32, 16 x 3 = 0-48, 16 x 4 = 0-64, 16 x 5 = 0-80, 16 x 6 = 0-96, 16 x 7 = 1-6, 16 x 8 = 1-22, 16 x 9 = 1-38, 16 x 10 = 1-54, 16 x 11 = 1-70, 16 x 12 = 1-86, 16 x 13 = 1-102, 16 x 14 = 2-12, 16 x 15 = 2-28, 16 x 16 = 2-44, 16 x 17 = 2-60, 16 x 18 = 2-76, 16 x 19 = 2-92, 16 x 20 = 3-2, 16 x 21 = 3-18, 16 x 22 = 3-34, 16 x 23 = 3-50, 16 x 24 = 3-66, 16 x 25 = 3-82, 16 x 26 = 3-98, 16 x 27 = 4-8, 16 x 28 = 4-24, 16 x 29 = 4-40, 16 x 30 = 4-56, 16 x 31 = 4-72, 16 x 32 = 4-88, 16 x 33 = 4-104, 16 x 34 = 5-14, 16 x 35 = 5-30, 16 x 36 = 5-46, 16 x 37 = 5-62, 16 x 38 = 5-78, 16 x 39 = 5-94, 16 x 40 = 6-4, 16 x 41 = 6-20, 16 x 42 = 6-36, 16 x 43 = 6-52, 16 x 44 = 6-68, 16 x 45 = 6-84, 16 x 46 = 6-100, 16 x 47 = 7-10, 16 x 48 = 7-26, 16 x 49 = 7-42, 16 x 50 = 7-58, 16 x 51 = 7-74, 16 x 52 = 7-90, 16 x 53 = 8-0, 16 x 54 = 8-16, 16 x 55 = 8-32, 16 x 56 = 8-48, 16 x 57 = 8-64, 16 x 58 = 8-80, 16 x 59 = 8-96, 16 x 60 = 9-6, 16 x 61 = 9-22, 16 x 62 = 9-38, 16 x 63 = 9-54, 16 x 64 = 9-70, 16 x 65 = 9-86, 16 x 66 = 9-102, 16 x 67 = 10-12, 16 x 68 = 10-28, 16 x 69 = 10-44, 16 x 70 = 10-60, 16 x 71 = 10-76, 16 x 72 = 10-92, 16 x 73 = 11-2, 16 x 74 = 11-18, 16 x 75 = 11-34, 16 x 76 = 11-50, 16 x 77 = 11-66, 16 x 78 = 11-82, 16 x 79 = 11-98, 16 x 80 = 12-8, 16 x 81 = 12-24, 16 x 82 = 12-40, 16 x 83 = 12-56, 16 x 84 = 12-72, 16 x 85 = 12-88, 16 x 86 = 12-104, 16 x 87 = 13-14, 16 x 88 = 13-30, 16 x 89 = 13-46, 16 x 90 = 13-62, 16 x 91 = 13-78, 16 x 92 = 13-94, 16 x 93 = 14-4, 16 x 94 = 14-20, 16 x 95 = 14-36, 16 x 96 = 14-52, 16 x 97 = 14-68, 16 x 98 = 14-84, 16 x 99 = 14-100, 16 x 100 = 15-10, 16 x 101 = 15-26, 16 x 102 = 15-42, 16 x 103 = 15-58, 16 x 104 = 15-74, 16 x 105 = 15-90, 
17 x 1 = 0-17, 17 x 2 = 0-34, 17 x 3 = 0-51, 17 x 4 = 0-68, 17 x 5 = 0-85, 17 x 6 = 0-102, 17 x 7 = 1-13, 17 x 8 = 1-30, 17 x 9 = 1-47, 17 x 10 = 1-64, 17 x 11 = 1-81, 17 x 12 = 1-98, 17 x 13 = 2-9, 17 x 14 = 2-26, 17 x 15 = 2-43, 17 x 16 = 2-60, 17 x 17 = 2-77, 17 x 18 = 2-94, 17 x 19 = 3-5, 17 x 20 = 3-22, 17 x 21 = 3-39, 17 x 22 = 3-56, 17 x 23 = 3-73, 17 x 24 = 3-90, 17 x 25 = 4-1, 17 x 26 = 4-18, 17 x 27 = 4-35, 17 x 28 = 4-52, 17 x 29 = 4-69, 17 x 30 = 4-86, 17 x 31 = 4-103, 17 x 32 = 5-14, 17 x 33 = 5-31, 17 x 34 = 5-48, 17 x 35 = 5-65, 17 x 36 = 5-82, 17 x 37 = 5-99, 17 x 38 = 6-10, 17 x 39 = 6-27, 17 x 40 = 6-44, 17 x 41 = 6-61, 17 x 42 = 6-78, 17 x 43 = 6-95, 17 x 44 = 7-6, 17 x 45 = 7-23, 17 x 46 = 7-40, 17 x 47 = 7-57, 17 x 48 = 7-74, 17 x 49 = 7-91, 17 x 50 = 8-2, 17 x 51 = 8-19, 17 x 52 = 8-36, 17 x 53 = 8-53, 17 x 54 = 8-70, 17 x 55 = 8-87, 17 x 56 = 8-104, 17 x 57 = 9-15, 17 x 58 = 9-32, 17 x 59 = 9-49, 17 x 60 = 9-66, 17 x 61 = 9-83, 17 x 62 = 9-100, 17 x 63 = 10-11, 17 x 64 = 10-28, 17 x 65 = 10-45, 17 x 66 = 10-62, 17 x 67 = 10-79, 17 x 68 = 10-96, 17 x 69 = 11-7, 17 x 70 = 11-24, 17 x 71 = 11-41, 17 x 72 = 11-58, 17 x 73 = 11-75, 17 x 74 = 11-92, 17 x 75 = 12-3, 17 x 76 = 12-20, 17 x 77 = 12-37, 17 x 78 = 12-54, 17 x 79 = 12-71, 17 x 80 = 12-88, 17 x 81 = 12-105, 17 x 82 = 13-16, 17 x 83 = 13-33, 17 x 84 = 13-50, 17 x 85 = 13-67, 17 x 86 = 13-84, 17 x 87 = 13-101, 17 x 88 = 14-12, 17 x 89 = 14-29, 17 x 90 = 14-46, 17 x 91 = 14-63, 17 x 92 = 14-80, 17 x 93 = 14-97, 17 x 94 = 15-8, 17 x 95 = 15-25, 17 x 96 = 15-42, 17 x 97 = 15-59, 17 x 98 = 15-76, 17 x 99 = 15-93, 17 x 100 = 16-4, 17 x 101 = 16-21, 17 x 102 = 16-38, 17 x 103 = 16-55, 17 x 104 = 16-72, 17 x 105 = 16-89, 
18 x 1 = 0-18, 18 x 2 = 0-36, 18 x 3 = 0-54, 18 x 4 = 0-72, 18 x 5 = 0-90, 18 x 6 = 1-2, 18 x 7 = 1-20, 18 x 8 = 1-38, 18 x 9 = 1-56, 18 x 10 = 1-74, 18 x 11 = 1-92, 18 x 12 = 2-4, 18 x 13 = 2-22, 18 x 14 = 2-40, 18 x 15 = 2-58, 18 x 16 = 2-76, 18 x 17 = 2-94, 18 x 18 = 3-6, 18 x 19 = 3-24, 18 x 20 = 3-42, 18 x 21 = 3-60, 18 x 22 = 3-78, 18 x 23 = 3-96, 18 x 24 = 4-8, 18 x 25 = 4-26, 18 x 26 = 4-44, 18 x 27 = 4-62, 18 x 28 = 4-80, 18 x 29 = 4-98, 18 x 30 = 5-10, 18 x 31 = 5-28, 18 x 32 = 5-46, 18 x 33 = 5-64, 18 x 34 = 5-82, 18 x 35 = 5-100, 18 x 36 = 6-12, 18 x 37 = 6-30, 18 x 38 = 6-48, 18 x 39 = 6-66, 18 x 40 = 6-84, 18 x 41 = 6-102, 18 x 42 = 7-14, 18 x 43 = 7-32, 18 x 44 = 7-50, 18 x 45 = 7-68, 18 x 46 = 7-86, 18 x 47 = 7-104, 18 x 48 = 8-16, 18 x 49 = 8-34, 18 x 50 = 8-52, 18 x 51 = 8-70, 18 x 52 = 8-88, 18 x 53 = 9-0, 18 x 54 = 9-18, 18 x 55 = 9-36, 18 x 56 = 9-54, 18 x 57 = 9-72, 18 x 58 = 9-90, 18 x 59 = 10-2, 18 x 60 = 10-20, 18 x 61 = 10-38, 18 x 62 = 10-56, 18 x 63 = 10-74, 18 x 64 = 10-92, 18 x 65 = 11-4, 18 x 66 = 11-22, 18 x 67 = 11-40, 18 x 68 = 11-58, 18 x 69 = 11-76, 18 x 70 = 11-94, 18 x 71 = 12-6, 18 x 72 = 12-24, 18 x 73 = 12-42, 18 x 74 = 12-60, 18 x 75 = 12-78, 18 x 76 = 12-96, 18 x 77 = 13-8, 18 x 78 = 13-26, 18 x 79 = 13-44, 18 x 80 = 13-62, 18 x 81 = 13-80, 18 x 82 = 13-98, 18 x 83 = 14-10, 18 x 84 = 14-28, 18 x 85 = 14-46, 18 x 86 = 14-64, 18 x 87 = 14-82, 18 x 88 = 14-100, 18 x 89 = 15-12, 18 x 90 = 15-30, 18 x 91 = 15-48, 18 x 92 = 15-66, 18 x 93 = 15-84, 18 x 94 = 15-102, 18 x 95 = 16-14, 18 x 96 = 16-32, 18 x 97 = 16-50, 18 x 98 = 16-68, 18 x 99 = 16-86, 18 x 100 = 16-104, 18 x 101 = 17-16, 18 x 102 = 17-34, 18 x 103 = 17-52, 18 x 104 = 17-70, 18 x 105 = 17-88, 
19 x 1 = 0-19, 19 x 2 = 0-38, 19 x 3 = 0-57, 19 x 4 = 0-76, 19 x 5 = 0-95, 19 x 6 = 1-8, 19 x 7 = 1-27, 19 x 8 = 1-46, 19 x 9 = 1-65, 19 x 10 = 1-84, 19 x 11 = 1-103, 19 x 12 = 2-16, 19 x 13 = 2-35, 19 x 14 = 2-54, 19 x 15 = 2-73, 19 x 16 = 2-92, 19 x 17 = 3-5, 19 x 18 = 3-24, 19 x 19 = 3-43, 19 x 20 = 3-62, 19 x 21 = 3-81, 19 x 22 = 3-100, 19 x 23 = 4-13, 19 x 24 = 4-32, 19 x 25 = 4-51, 19 x 26 = 4-70, 19 x 27 = 4-89, 19 x 28 = 5-2, 19 x 29 = 5-21, 19 x 30 = 5-40, 19 x 31 = 5-59, 19 x 32 = 5-78, 19 x 33 = 5-97, 19 x 34 = 6-10, 19 x 35 = 6-29, 19 x 36 = 6-48, 19 x 37 = 6-67, 19 x 38 = 6-86, 19 x 39 = 6-105, 19 x 40 = 7-18, 19 x 41 = 7-37, 19 x 42 = 7-56, 19 x 43 = 7-75, 19 x 44 = 7-94, 19 x 45 = 8-7, 19 x 46 = 8-26, 19 x 47 = 8-45, 19 x 48 = 8-64, 19 x 49 = 8-83, 19 x 50 = 8-102, 19 x 51 = 9-15, 19 x 52 = 9-34, 19 x 53 = 9-53, 19 x 54 = 9-72, 19 x 55 = 9-91, 19 x 56 = 10-4, 19 x 57 = 10-23, 19 x 58 = 10-42, 19 x 59 = 10-61, 19 x 60 = 10-80, 19 x 61 = 10-99, 19 x 62 = 11-12, 19 x 63 = 11-31, 19 x 64 = 11-50, 19 x 65 = 11-69, 19 x 66 = 11-88, 19 x 67 = 12-1, 19 x 68 = 12-20, 19 x 69 = 12-39, 19 x 70 = 12-58, 19 x 71 = 12-77, 19 x 72 = 12-96, 19 x 73 = 13-9, 19 x 74 = 13-28, 19 x 75 = 13-47, 19 x 76 = 13-66, 19 x 77 = 13-85, 19 x 78 = 13-104, 19 x 79 = 14-17, 19 x 80 = 14-36, 19 x 81 = 14-55, 19 x 82 = 14-74, 19 x 83 = 14-93, 19 x 84 = 15-6, 19 x 85 = 15-25, 19 x 86 = 15-44, 19 x 87 = 15-63, 19 x 88 = 15-82, 19 x 89 = 15-101, 19 x 90 = 16-14, 19 x 91 = 16-33, 19 x 92 = 16-52, 19 x 93 = 16-71, 19 x 94 = 16-90, 19 x 95 = 17-3, 19 x 96 = 17-22, 19 x 97 = 17-41, 19 x 98 = 17-60, 19 x 99 = 17-79, 19 x 100 = 17-98, 19 x 101 = 18-11, 19 x 102 = 18-30, 19 x 103 = 18-49, 19 x 104 = 18-68, 19 x 105 = 18-87, 
20 x 1 = 0-20, 20 x 2 = 0-40, 20 x 3 = 0-60, 20 x 4 = 0-80, 20 x 5 = 0-100, 20 x 6 = 1-14, 20 x 7 = 1-34, 20 x 8 = 1-54, 20 x 9 = 1-74, 20 x 10 = 1-94, 20 x 11 = 2-8, 20 x 12 = 2-28, 20 x 13 = 2-48, 20 x 14 = 2-68, 20 x 15 = 2-88, 20 x 16 = 3-2, 20 x 17 = 3-22, 20 x 18 = 3-42, 20 x 19 = 3-62, 20 x 20 = 3-82, 20 x 21 = 3-102, 20 x 22 = 4-16, 20 x 23 = 4-36, 20 x 24 = 4-56, 20 x 25 = 4-76, 20 x 26 = 4-96, 20 x 27 = 5-10, 20 x 28 = 5-30, 20 x 29 = 5-50, 20 x 30 = 5-70, 20 x 31 = 5-90, 20 x 32 = 6-4, 20 x 33 = 6-24, 20 x 34 = 6-44, 20 x 35 = 6-64, 20 x 36 = 6-84, 20 x 37 = 6-104, 20 x 38 = 7-18, 20 x 39 = 7-38, 20 x 40 = 7-58, 20 x 41 = 7-78, 20 x 42 = 7-98, 20 x 43 = 8-12, 20 x 44 = 8-32, 20 x 45 = 8-52, 20 x 46 = 8-72, 20 x 47 = 8-92, 20 x 48 = 9-6, 20 x 49 = 9-26, 20 x 50 = 9-46, 20 x 51 = 9-66, 20 x 52 = 9-86, 20 x 53 = 10-0, 20 x 54 = 10-20, 20 x 55 = 10-40, 20 x 56 = 10-60, 20 x 57 = 10-80, 20 x 58 = 10-100, 20 x 59 = 11-14, 20 x 60 = 11-34, 20 x 61 = 11-54, 20 x 62 = 11-74, 20 x 63 = 11-94, 20 x 64 = 12-8, 20 x 65 = 12-28, 20 x 66 = 12-48, 20 x 67 = 12-68, 20 x 68 = 12-88, 20 x 69 = 13-2, 20 x 70 = 13-22, 20 x 71 = 13-42, 20 x 72 = 13-62, 20 x 73 = 13-82, 20 x 74 = 13-102, 20 x 75 = 14-16, 20 x 76 = 14-36, 20 x 77 = 14-56, 20 x 78 = 14-76, 20 x 79 = 14-96, 20 x 80 = 15-10, 20 x 81 = 15-30, 20 x 82 = 15-50, 20 x 83 = 15-70, 20 x 84 = 15-90, 20 x 85 = 16-4, 20 x 86 = 16-24, 20 x 87 = 16-44, 20 x 88 = 16-64, 20 x 89 = 16-84, 20 x 90 = 16-104, 20 x 91 = 17-18, 20 x 92 = 17-38, 20 x 93 = 17-58, 20 x 94 = 17-78, 20 x 95 = 17-98, 20 x 96 = 18-12, 20 x 97 = 18-32, 20 x 98 = 18-52, 20 x 99 = 18-72, 20 x 100 = 18-92, 20 x 101 = 19-6, 20 x 102 = 19-26, 20 x 103 = 19-46, 20 x 104 = 19-66, 20 x 105 = 19-86, 
